index,partition
8764,0.8
8594,0.8
9922,0.8
10347,0.8
6174,0.8
10233,0.8
4891,0.8
7852,0.8
10601,0.8
3290,0.8
3818,0.8
10201,0.8
4804,0.8
4242,0.8
7336,0.8
5587,0.8
4969,0.8
3266,0.8
2962,0.8
5880,0.8
5390,0.8
10077,0.8
4241,0.8
11207,0.8
963,0.8
2647,0.8
879,0.8
7841,0.8
3470,0.8
1113,0.8
1878,0.8
1751,0.8
4046,0.8
4604,0.8
9149,0.8
460,0.8
6641,0.8
1075,0.8
1132,0.8
9873,0.8
7772,0.8
5533,0.8
9714,0.8
4356,0.8
9475,0.8
119,0.8
8891,0.8
903,0.8
7169,0.8
4618,0.8
5529,0.8
5086,0.8
7559,0.8
7361,0.8
299,0.8
4029,0.8
8198,0.8
823,0.8
800,0.8
2441,0.8
8978,0.8
831,0.8
6558,0.8
9570,0.8
710,0.8
2966,0.8
1247,0.8
6783,0.8
10553,0.8
5459,0.8
7790,0.8
4616,0.8
673,0.8
10431,0.8
3907,0.8
2212,0.8
8272,0.8
10006,0.8
4970,0.8
4502,0.8
252,0.8
11075,0.8
10869,0.8
3969,0.8
92,0.8
1324,0.8
10636,0.8
449,0.8
9034,0.8
3835,0.8
5728,0.8
9030,0.8
8084,0.8
8250,0.8
4024,0.8
5273,0.8
2447,0.8
11134,0.8
3852,0.8
10981,0.8
10955,0.8
5395,0.8
363,0.8
8431,0.8
8141,0.8
1498,0.8
5619,0.8
2055,0.8
10238,0.8
9750,0.8
10632,0.8
4055,0.8
8116,0.8
9065,0.8
1991,0.8
11146,0.8
3780,0.8
4705,0.8
1381,0.8
5943,0.8
1047,0.8
484,0.8
9345,0.8
8593,0.8
3002,0.8
11177,0.8
1133,0.8
1100,0.8
2436,0.8
10251,0.8
580,0.8
8676,0.8
156,0.8
888,0.8
9706,0.8
9827,0.8
4400,0.8
9542,0.8
5230,0.8
1746,0.8
2792,0.8
5076,0.8
1096,0.8
1224,0.8
231,0.8
6116,0.8
2606,0.8
2332,0.8
8769,0.8
2729,0.8
2155,0.8
7228,0.8
8692,0.8
5712,0.8
2560,0.8
11873,0.8
3132,0.8
10512,0.8
1317,0.8
6041,0.8
6853,0.8
4458,0.8
9701,0.8
5142,0.8
1760,0.8
9321,0.8
1546,0.8
5545,0.8
7834,0.8
4987,0.8
4792,0.8
4020,0.8
3716,0.8
4975,0.8
3669,0.8
326,0.8
1487,0.8
11255,0.8
7171,0.8
4049,0.8
10192,0.8
11155,0.8
5423,0.8
1449,0.8
1256,0.8
1734,0.8
5952,0.8
11158,0.8
7847,0.8
574,0.8
9940,0.8
5610,0.8
5519,0.8
10790,0.8
4435,0.8
8614,0.8
9443,0.8
154,0.8
8267,0.8
2555,0.8
10010,0.8
380,0.8
8977,0.8
1116,0.8
8426,0.8
4469,0.8
7931,0.8
4800,0.8
2866,0.8
10699,0.8
9074,0.8
11664,0.8
6550,0.8
5710,0.8
666,0.8
5818,0.8
9513,0.8
6724,0.8
2915,0.8
8346,0.8
10901,0.8
9755,0.8
373,0.8
4738,0.8
10364,0.8
899,0.8
8555,0.8
3869,0.8
11769,0.8
7882,0.8
3123,0.8
10659,0.8
3235,0.8
1531,0.8
10533,0.8
2522,0.8
4936,0.8
4995,0.8
7696,0.8
11462,0.8
9908,0.8
9381,0.8
8951,0.8
4224,0.8
10873,0.8
5082,0.8
9553,0.8
2782,0.8
5009,0.8
6093,0.8
11197,0.8
9771,0.8
6463,0.8
11542,0.8
4155,0.8
5938,0.8
11849,0.8
3061,0.8
7548,0.8
4333,0.8
7360,0.8
9373,0.8
10371,0.8
4440,0.8
1789,0.8
6244,0.8
3072,0.8
8027,0.8
6652,0.8
6710,0.8
8730,0.8
11195,0.8
5760,0.8
7072,0.8
8710,0.8
5002,0.8
10003,0.8
1667,0.8
827,0.8
3295,0.8
8737,0.8
647,0.8
11073,0.8
4979,0.8
5277,0.8
3480,0.8
9170,0.8
10788,0.8
5404,0.8
10750,0.8
292,0.8
10550,0.8
5223,0.8
3899,0.8
1179,0.8
2883,0.8
896,0.8
4415,0.8
3870,0.8
8932,0.8
4648,0.8
3286,0.8
2957,0.8
6475,0.8
9375,0.8
5910,0.8
1524,0.8
6673,0.8
11362,0.8
2007,0.8
8983,0.8
9704,0.8
7096,0.8
3405,0.8
5066,0.8
10332,0.8
5560,0.8
11682,0.8
8929,0.8
9818,0.8
7888,0.8
4761,0.8
5136,0.8
6360,0.8
5759,0.8
8411,0.8
5830,0.8
11572,0.8
5618,0.8
5312,0.8
11797,0.8
268,0.8
8773,0.8
6103,0.8
1565,0.8
1578,0.8
10339,0.8
10814,0.8
2499,0.8
11794,0.8
3371,0.8
790,0.8
789,0.8
3990,0.8
7189,0.8
3195,0.8
8899,0.8
5777,0.8
9875,0.8
10034,0.8
7893,0.8
620,0.8
2808,0.8
350,0.8
4307,0.8
3698,0.8
9952,0.8
5681,0.8
11612,0.8
3970,0.8
6972,0.8
7912,0.8
5020,0.8
2746,0.8
7460,0.8
6860,0.8
9817,0.8
7222,0.8
2800,0.8
4990,0.8
5266,0.8
1172,0.8
487,0.8
3025,0.8
3737,0.8
3256,0.8
4412,0.8
272,0.8
9396,0.8
8457,0.8
9139,0.8
7284,0.8
296,0.8
10367,0.8
11005,0.8
11392,0.8
11801,0.8
9774,0.8
7963,0.8
8122,0.8
11548,0.8
2666,0.8
8168,0.8
9195,0.8
1736,0.8
3992,0.8
2528,0.8
5617,0.8
5580,0.8
1233,0.8
7356,0.8
3006,0.8
8735,0.8
6042,0.8
9928,0.8
5414,0.8
486,0.8
3621,0.8
5562,0.8
2911,0.8
2324,0.8
3626,0.8
7981,0.8
5698,0.8
931,0.8
217,0.8
9300,0.8
7394,0.8
1833,0.8
7612,0.8
7954,0.8
10765,0.8
2506,0.8
6025,0.8
4736,0.8
3386,0.8
5199,0.8
9926,0.8
11468,0.8
5585,0.8
3549,0.8
9349,0.8
9083,0.8
6481,0.8
1230,0.8
6501,0.8
6266,0.8
9402,0.8
2700,0.8
9785,0.8
2078,0.8
6055,0.8
2821,0.8
1762,0.8
5461,0.8
305,0.8
6750,0.8
8209,0.8
8575,0.8
6548,0.8
1573,0.8
11445,0.8
10686,0.8
3263,0.8
47,0.8
7755,0.8
2896,0.8
7812,0.8
3857,0.8
9342,0.8
2334,0.8
1418,0.8
11648,0.8
10368,0.8
7547,0.8
9494,0.8
9297,0.8
5905,0.8
660,0.8
7464,0.8
4895,0.8
9919,0.8
1043,0.8
6173,0.8
1829,0.8
2363,0.8
10423,0.8
5756,0.8
11200,0.8
10374,0.8
3157,0.8
2994,0.8
9118,0.8
10089,0.8
9356,0.8
2872,0.8
7777,0.8
7839,0.8
5593,0.8
7448,0.8
4946,0.8
6722,0.8
8303,0.8
4353,0.8
10727,0.8
2108,0.8
5233,0.8
6668,0.8
11549,0.8
3105,0.8
7526,0.8
149,0.8
922,0.8
6700,0.8
7280,0.8
379,0.8
5206,0.8
9596,0.8
1722,0.8
3117,0.8
8337,0.8
10590,0.8
5021,0.8
9145,0.8
6897,0.8
9627,0.8
6646,0.8
179,0.8
6177,0.8
4911,0.8
5940,0.8
7739,0.8
4273,0.8
9284,0.8
5222,0.8
3392,0.8
6859,0.8
6220,0.8
744,0.8
5498,0.8
1184,0.8
10405,0.8
11736,0.8
10542,0.8
9648,0.8
7135,0.8
10377,0.8
7589,0.8
9229,0.8
9182,0.8
9910,0.8
4430,0.8
2613,0.8
481,0.8
7325,0.8
6801,0.8
11679,0.8
1567,0.8
6855,0.8
9245,0.8
8948,0.8
1093,0.8
269,0.8
796,0.8
426,0.8
532,0.8
5603,0.8
3317,0.8
10221,0.8
1648,0.8
1095,0.8
5269,0.8
5331,0.8
120,0.8
10046,0.8
690,0.8
4724,0.8
6204,0.8
11139,0.8
5481,0.8
11180,0.8
7965,0.8
6566,0.8
8841,0.8
6181,0.8
5504,0.8
7469,0.8
4779,0.8
10609,0.8
4158,0.8
2223,0.8
3700,0.8
6232,0.8
3578,0.8
11051,0.8
5621,0.8
11352,0.8
10910,0.8
1919,0.8
6060,0.8
5810,0.8
1356,0.8
6092,0.8
4131,0.8
5263,0.8
10820,0.8
8617,0.8
701,0.8
8257,0.8
8522,0.8
2640,0.8
11610,0.8
6976,0.8
6669,0.8
4700,0.8
9730,0.8
9753,0.8
7235,0.8
7202,0.8
8554,0.8
3643,0.8
2311,0.8
10633,0.8
7817,0.8
3274,0.8
5039,0.8
7389,0.8
619,0.8
9405,0.8
11666,0.8
4776,0.8
2989,0.8
750,0.8
8065,0.8
6664,0.8
11429,0.8
6458,0.8
7251,0.8
483,0.8
8083,0.8
11559,0.8
5303,0.8
10050,0.8
7248,0.8
1691,0.8
4825,0.8
7679,0.8
10946,0.8
3147,0.8
1265,0.8
6805,0.8
7534,0.8
10395,0.8
4293,0.8
5877,0.8
4699,0.8
3607,0.8
9716,0.8
8231,0.8
4200,0.8
4370,0.8
8309,0.8
10011,0.8
6749,0.8
2805,0.8
9887,0.8
9122,0.8
2847,0.8
6428,0.8
2351,0.8
871,0.8
6982,0.8
2125,0.8
8800,0.8
3280,0.8
3083,0.8
5604,0.8
2936,0.8
10134,0.8
5243,0.8
3647,0.8
2540,0.8
9340,0.8
8982,0.8
9265,0.8
9133,0.8
4316,0.8
6635,0.8
8202,0.8
11571,0.8
10290,0.8
1781,0.8
5741,0.8
4870,0.8
7504,0.8
11397,0.8
2601,0.8
11533,0.8
10749,0.8
11439,0.8
8697,0.8
8883,0.8
3947,0.8
6094,0.8
8410,0.8
3111,0.8
168,0.8
4157,0.8
4811,0.8
2041,0.8
7975,0.8
561,0.8
4236,0.8
7929,0.8
11182,0.8
7556,0.8
2779,0.8
10587,0.8
209,0.8
6293,0.8
11427,0.8
10318,0.8
6588,0.8
3375,0.8
9066,0.8
9482,0.8
7,0.8
2850,0.8
2000,0.8
4688,0.8
7987,0.8
3931,0.8
8548,0.8
8882,0.8
1155,0.8
933,0.8
4731,0.8
7451,0.8
6276,0.8
5784,0.8
4722,0.8
7474,0.8
5238,0.8
11525,0.8
10048,0.8
8552,0.8
7024,0.8
9177,0.8
10388,0.8
2739,0.8
343,0.8
8772,0.8
6382,0.8
1547,0.8
9561,0.8
10141,0.8
4961,0.8
9080,0.8
9617,0.8
124,0.8
8349,0.8
3182,0.8
5540,0.8
6018,0.8
4588,0.8
6349,0.8
2785,0.8
335,0.8
86,0.8
9138,0.8
5679,0.8
8974,0.8
7281,0.8
3381,0.8
3351,0.8
7557,0.8
3217,0.8
188,0.8
3074,0.8
7654,0.8
11242,0.8
11149,0.8
8966,0.8
9958,0.8
10974,0.8
1209,0.8
3308,0.8
7128,0.8
8795,0.8
4919,0.8
8089,0.8
1050,0.8
9285,0.8
2649,0.8
2014,0.8
9121,0.8
3694,0.8
4159,0.8
8344,0.8
2730,0.8
1497,0.8
5257,0.8
2018,0.8
385,0.8
981,0.8
6630,0.8
669,0.8
8693,0.8
6861,0.8
8961,0.8
9115,0.8
6704,0.8
9029,0.8
5605,0.8
11341,0.8
1228,0.8
2823,0.8
6476,0.8
1678,0.8
7458,0.8
5507,0.8
8796,0.8
1476,0.8
6626,0.8
7418,0.8
3261,0.8
4615,0.8
6223,0.8
4347,0.8
5211,0.8
1721,0.8
778,0.8
9612,0.8
5431,0.8
7503,0.8
4304,0.8
6215,0.8
8494,0.8
11848,0.8
5879,0.8
6752,0.8
8783,0.8
11601,0.8
7075,0.8
2638,0.8
358,0.8
7695,0.8
238,0.8
10930,0.8
9420,0.8
2497,0.8
3693,0.8
3709,0.8
2565,0.8
8981,0.8
7899,0.8
4080,0.8
8220,0.8
4798,0.8
9357,0.8
2526,0.8
741,0.8
4437,0.8
5270,0.8
5291,0.8
7001,0.8
10817,0.8
2211,0.8
7121,0.8
3999,0.8
6874,0.8
4101,0.8
11494,0.8
2505,0.8
5026,0.8
3664,0.8
3229,0.8
8613,0.8
76,0.8
5790,0.8
10414,0.8
2042,0.8
5508,0.8
10331,0.8
1010,0.8
7974,0.8
6643,0.8
3610,0.8
9052,0.8
10353,0.8
11467,0.8
10224,0.8
9456,0.8
11192,0.8
2236,0.8
11516,0.8
3670,0.8
4925,0.8
4543,0.8
9273,0.8
7098,0.8
2653,0.8
780,0.8
10444,0.8
1312,0.8
7074,0.8
6114,0.8
9215,0.8
977,0.8
832,0.8
4603,0.8
3050,0.8
7249,0.8
6161,0.8
9559,0.8
1473,0.8
331,0.8
7073,0.8
9969,0.8
3078,0.8
3845,0.8
3863,0.8
10005,0.8
10335,0.8
11384,0.8
10319,0.8
2797,0.8
6737,0.8
10350,0.8
5410,0.8
4672,0.8
8499,0.8
6287,0.8
9769,0.8
8567,0.8
2908,0.8
577,0.8
10266,0.8
4706,0.8
3678,0.8
2502,0.8
96,0.8
946,0.8
1741,0.8
5866,0.8
6666,0.8
2,0.8
4028,0.8
4110,0.8
11864,0.8
3850,0.8
9238,0.8
3685,0.8
3939,0.8
6926,0.8
1195,0.8
5572,0.8
143,0.8
9183,0.8
89,0.8
2644,0.8
4378,0.8
9378,0.8
6751,0.8
3410,0.8
9053,0.8
2110,0.8
1017,0.8
1340,0.8
9616,0.8
2738,0.8
2931,0.8
7835,0.8
10957,0.8
4226,0.8
6665,0.8
2798,0.8
10289,0.8
1825,0.8
7870,0.8
8356,0.8
1118,0.8
10090,0.8
415,0.8
659,0.8
8413,0.8
2239,0.8
5489,0.8
7914,0.8
3585,0.8
2415,0.8
2707,0.8
2073,0.8
11368,0.8
2616,0.8
6281,0.8
7880,0.8
4631,0.8
5602,0.8
4065,0.8
9435,0.8
7101,0.8
5025,0.8
2756,0.8
8206,0.8
5793,0.8
2443,0.8
5628,0.8
4230,0.8
676,0.8
4783,0.8
2977,0.8
8634,0.8
5827,0.8
10217,0.8
4030,0.8
9657,0.8
10856,0.8
1335,0.8
8501,0.8
9117,0.8
4703,0.8
8719,0.8
5336,0.8
6563,0.8
7966,0.8
7358,0.8
8229,0.8
3606,0.8
11367,0.8
3054,0.8
4203,0.8
10117,0.8
7803,0.8
10572,0.8
5513,0.8
9611,0.8
9822,0.8
8578,0.8
3658,0.8
7800,0.8
2875,0.8
6895,0.8
8770,0.8
1902,0.8
9236,0.8
4011,0.8
9601,0.8
4109,0.8
1267,0.8
1775,0.8
4147,0.8
5869,0.8
5482,0.8
5960,0.8
11603,0.8
5650,0.8
11339,0.8
4093,0.8
425,0.8
11687,0.8
2527,0.8
6290,0.8
7678,0.8
6127,0.8
427,0.8
11235,0.8
8516,0.8
4786,0.8
11622,0.8
7746,0.8
11308,0.8
1123,0.8
11076,0.8
2803,0.8
428,0.8
9241,0.8
6492,0.8
7692,0.8
2793,0.8
6180,0.8
3504,0.8
11260,0.8
3092,0.8
5703,0.8
7129,0.8
8630,0.8
3011,0.8
3255,0.8
11364,0.8
225,0.8
4611,0.8
4168,0.8
11279,0.8
2224,0.8
5908,0.8
4805,0.8
2228,0.8
10554,0.8
2496,0.8
11150,0.8
9677,0.8
3617,0.8
4596,0.8
1391,0.8
9562,0.8
4495,0.8
2863,0.8
9623,0.8
7296,0.8
8813,0.8
8675,0.8
2330,0.8
7102,0.8
5232,0.8
11856,0.8
5734,0.8
797,0.8
7172,0.8
10882,0.8
6975,0.8
5882,0.8
7734,0.8
5713,0.8
9075,0.8
4005,0.8
7702,0.8
6171,0.8
11530,0.8
57,0.8
4968,0.8
4375,0.8
8639,0.8
11027,0.8
5825,0.8
8447,0.8
4056,0.8
8389,0.8
9921,0.8
8355,0.8
8506,0.8
740,0.8
2711,0.8
1119,0.8
3244,0.8
11254,0.8
5229,0.8
8903,0.8
2918,0.8
5680,0.8
2761,0.8
723,0.8
8987,0.8
236,0.8
1738,0.8
3535,0.8
1336,0.8
10966,0.8
10664,0.8
9852,0.8
4452,0.8
1154,0.8
1695,0.8
8463,0.8
1652,0.8
9423,0.8
6062,0.8
8925,0.8
9977,0.8
5564,0.8
2906,0.8
4460,0.8
2772,0.8
6697,0.8
2581,0.8
5591,0.8
10982,0.8
9364,0.8
3663,0.8
5163,0.8
9675,0.8
4666,0.8
1021,0.8
257,0.8
8271,0.8
849,0.8
5118,0.8
6576,0.8
2444,0.8
2490,0.8
4411,0.8
7294,0.8
8196,0.8
445,0.8
4729,0.8
4732,0.8
4875,0.8
6097,0.8
4233,0.8
1566,0.8
10327,0.8
3353,0.8
10189,0.8
4708,0.8
1248,0.8
4768,0.8
3827,0.8
2400,0.8
853,0.8
2407,0.8
437,0.8
10069,0.8
8720,0.8
8407,0.8
9503,0.8
10304,0.8
10593,0.8
11222,0.8
802,0.8
8310,0.8
1596,0.8
2118,0.8
8165,0.8
3748,0.8
2289,0.8
6217,0.8
7103,0.8
4751,0.8
10900,0.8
3004,0.8
3821,0.8
9248,0.8
9323,0.8
11765,0.8
10157,0.8
2488,0.8
7449,0.8
5813,0.8
9914,0.8
5627,0.8
7452,0.8
11059,0.8
4658,0.8
2969,0.8
4103,0.8
11205,0.8
6578,0.8
4767,0.8
9738,0.8
11025,0.8
1083,0.8
58,0.8
4278,0.8
11175,0.8
3774,0.8
2076,0.8
10962,0.8
7300,0.8
4967,0.8
9043,0.8
543,0.8
8794,0.8
5600,0.8
10912,0.8
8819,0.8
8628,0.8
10514,0.8
2341,0.8
11811,0.8
1165,0.8
10685,0.8
9372,0.8
11167,0.8
889,0.8
5422,0.8
10019,0.8
8629,0.8
10561,0.8
3571,0.8
1169,0.8
8907,0.8
4788,0.8
5072,0.8
10303,0.8
1938,0.8
5464,0.8
579,0.8
4641,0.8
9336,0.8
2273,0.8
11267,0.8
7881,0.8
8560,0.8
6981,0.8
920,0.8
1368,0.8
5220,0.8
9535,0.8
6294,0.8
6115,0.8
2612,0.8
9672,0.8
7558,0.8
5407,0.8
5717,0.8
10305,0.8
6380,0.8
9202,0.8
5832,0.8
6022,0.8
1831,0.8
867,0.8
982,0.8
10881,0.8
2635,0.8
918,0.8
10306,0.8
1995,0.8
7324,0.8
135,0.8
11010,0.8
949,0.8
8446,0.8
10415,0.8
5193,0.8
7519,0.8
4931,0.8
687,0.8
5296,0.8
2268,0.8
7023,0.8
2709,0.8
11412,0.8
9485,0.8
9674,0.8
2233,0.8
125,0.8
3340,0.8
6234,0.8
10301,0.8
8393,0.8
2861,0.8
4540,0.8
5961,0.8
9905,0.8
3298,0.8
7608,0.8
7002,0.8
9165,0.8
3679,0.8
7729,0.8
8432,0.8
883,0.8
1030,0.8
7422,0.8
5049,0.8
807,0.8
7831,0.8
4450,0.8
7462,0.8
11295,0.8
11537,0.8
11095,0.8
10008,0.8
4392,0.8
5539,0.8
3275,0.8
94,0.8
10773,0.8
104,0.8
9741,0.8
2784,0.8
714,0.8
10025,0.8
2342,0.8
7370,0.8
6230,0.8
1591,0.8
4526,0.8
8507,0.8
11048,0.8
5891,0.8
5809,0.8
11473,0.8
1375,0.8
9203,0.8
1563,0.8
69,0.8
7584,0.8
1385,0.8
7838,0.8
5786,0.8
2106,0.8
3208,0.8
9567,0.8
9565,0.8
9465,0.8
11737,0.8
7212,0.8
8053,0.8
11595,0.8
2326,0.8
10407,0.8
2652,0.8
9679,0.8
457,0.8
8886,0.8
3207,0.8
2198,0.8
10398,0.8
10647,0.8
8967,0.8
3785,0.8
9341,0.8
8520,0.8
11591,0.8
3431,0.8
5731,0.8
9814,0.8
6978,0.8
9338,0.8
11643,0.8
2327,0.8
8354,0.8
5154,0.8
8761,0.8
6778,0.8
9186,0.8
1313,0.8
6242,0.8
4453,0.8
6035,0.8
9394,0.8
3257,0.8
11396,0.8
3804,0.8
4996,0.8
9620,0.8
9717,0.8
3649,0.8
8187,0.8
8624,0.8
11658,0.8
2235,0.8
9119,0.8
8618,0.8
10936,0.8
5988,0.8
11256,0.8
4211,0.8
11451,0.8
10666,0.8
4000,0.8
5334,0.8
1124,0.8
11324,0.8
4837,0.8
10694,0.8
3387,0.8
1417,0.8
9613,0.8
8914,0.8
2889,0.8
8776,0.8
9424,0.8
9489,0.8
3957,0.8
9512,0.8
1331,0.8
5648,0.8
8067,0.8
3395,0.8
2778,0.8
852,0.8
7045,0.8
10599,0.8
3125,0.8
10403,0.8
3135,0.8
6285,0.8
3113,0.8
1636,0.8
7139,0.8
5077,0.8
1631,0.8
2796,0.8
7508,0.8
10119,0.8
7676,0.8
2022,0.8
8996,0.8
11707,0.8
2160,0.8
11346,0.8
4871,0.8
4476,0.8
10855,0.8
3464,0.8
6252,0.8
9437,0.8
7123,0.8
237,0.8
8351,0.8
5963,0.8
83,0.8
3740,0.8
1838,0.8
2621,0.8
4070,0.8
9213,0.8
6489,0.8
3108,0.8
5962,0.8
4244,0.8
5783,0.8
5807,0.8
4418,0.8
9166,0.8
9191,0.8
11584,0.8
4196,0.8
703,0.8
1855,0.8
3778,0.8
968,0.8
3366,0.8
4023,0.8
2187,0.8
10088,0.8
11714,0.8
6705,0.8
3161,0.8
1018,0.8
4839,0.8
3365,0.8
9652,0.8
5986,0.8
966,0.8
5325,0.8
1196,0.8
6603,0.8
3496,0.8
9609,0.8
8954,0.8
9660,0.8
5488,0.8
8394,0.8
10188,0.8
271,0.8
2964,0.8
770,0.8
6251,0.8
10581,0.8
10759,0.8
9400,0.8
5631,0.8
10165,0.8
3451,0.8
4404,0.8
11309,0.8
3537,0.8
5640,0.8
9691,0.8
3497,0.8
55,0.8
4478,0.8
8718,0.8
668,0.8
7467,0.8
7044,0.8
9369,0.8
6087,0.8
5487,0.8
1726,0.8
8316,0.8
4438,0.8
3265,0.8
10513,0.8
4510,0.8
6934,0.8
3017,0.8
8108,0.8
985,0.8
11705,0.8
4923,0.8
4614,0.8
4202,0.8
11517,0.8
8057,0.8
5622,0.8
6929,0.8
1503,0.8
3458,0.8
1354,0.8
1688,0.8
2104,0.8
10965,0.8
8464,0.8
2880,0.8
11519,0.8
1453,0.8
9692,0.8
451,0.8
3548,0.8
7565,0.8
3595,0.8
4857,0.8
11227,0.8
6372,0.8
7555,0.8
3210,0.8
3023,0.8
10751,0.8
10696,0.8
10264,0.8
11280,0.8
323,0.8
5700,0.8
6237,0.8
1350,0.8
1556,0.8
4123,0.8
1236,0.8
8255,0.8
8866,0.8
7517,0.8
3816,0.8
10102,0.8
3687,0.8
11283,0.8
2947,0.8
8674,0.8
10148,0.8
239,0.8
7106,0.8
3122,0.8
4984,0.8
7822,0.8
8854,0.8
3324,0.8
9051,0.8
2100,0.8
3676,0.8
4258,0.8
8881,0.8
10297,0.8
9256,0.8
7227,0.8
3347,0.8
10917,0.8
5829,0.8
2286,0.8
10657,0.8
1768,0.8
11426,0.8
727,0.8
3929,0.8
7068,0.8
8091,0.8
505,0.8
11,0.8
6746,0.8
2839,0.8
10919,0.8
1158,0.8
3829,0.8
301,0.8
7936,0.8
4541,0.8
11033,0.8
5001,0.8
7802,0.8
7322,0.8
3855,0.8
2234,0.8
6376,0.8
874,0.8
441,0.8
7165,0.8
1790,0.8
9425,0.8
312,0.8
1590,0.8
1654,0.8
7489,0.8
5530,0.8
9021,0.8
1761,0.8
10687,0.8
1433,0.8
9551,0.8
4433,0.8
8553,0.8
737,0.8
3623,0.8
8609,0.8
9608,0.8
5903,0.8
10625,0.8
1553,0.8
6147,0.8
6245,0.8
8276,0.8
10521,0.8
5909,0.8
11599,0.8
5276,0.8
8338,0.8
4915,0.8
1599,0.8
517,0.8
7138,0.8
4475,0.8
10426,0.8
5116,0.8
2592,0.8
8904,0.8
8690,0.8
3909,0.8
4021,0.8
8874,0.8
680,0.8
4364,0.8
9417,0.8
4682,0.8
7163,0.8
8114,0.8
2608,0.8
11098,0.8
1915,0.8
9909,0.8
1383,0.8
3581,0.8
11052,0.8
5953,0.8
11247,0.8
11015,0.8
63,0.8
10348,0.8
7866,0.8
4232,0.8
6779,0.8
10325,0.8
9885,0.8
4422,0.8
7590,0.8
3823,0.8
11786,0.8
5755,0.8
4777,0.8
8782,0.8
6485,0.8
5476,0.8
5007,0.8
61,0.8
10747,0.8
10584,0.8
7864,0.8
9759,0.8
752,0.8
7302,0.8
2471,0.8
6155,0.8
9708,0.8
9184,0.8
9346,0.8
6305,0.8
1450,0.8
9324,0.8
5597,0.8
11872,0.8
3940,0.8
4755,0.8
6316,0.8
1316,0.8
8210,0.8
10014,0.8
10449,0.8
10716,0.8
1747,0.8
7653,0.8
10099,0.8
4254,0.8
2917,0.8
1089,0.8
5865,0.8
8493,0.8
1994,0.8
6323,0.8
2725,0.8
5884,0.8
11125,0.8
6773,0.8
3905,0.8
1322,0.8
4313,0.8
10323,0.8
10357,0.8
1804,0.8
836,0.8
7562,0.8
3252,0.8
5668,0.8
3342,0.8
5335,0.8
8580,0.8
4135,0.8
11342,0.8
5125,0.8
10777,0.8
11617,0.8
6552,0.8
7332,0.8
9390,0.8
6379,0.8
6519,0.8
11103,0.8
9008,0.8
3018,0.8
10731,0.8
964,0.8
990,0.8
9444,0.8
9571,0.8
5361,0.8
367,0.8
2645,0.8
1438,0.8
10153,0.8
5316,0.8
10672,0.8
11443,0.8
4358,0.8
3283,0.8
95,0.8
8657,0.8
1284,0.8
1835,0.8
507,0.8
6289,0.8
4427,0.8
813,0.8
9158,0.8
4221,0.8
1651,0.8
11628,0.8
7649,0.8
6882,0.8
8623,0.8
8383,0.8
2849,0.8
11431,0.8
1846,0.8
10863,0.8
6847,0.8
7117,0.8
5615,0.8
9592,0.8
10078,0.8
8030,0.8
535,0.8
4386,0.8
1479,0.8
571,0.8
11583,0.8
5669,0.8
30,0.8
6091,0.8
10681,0.8
9702,0.8
4282,0.8
7733,0.8
4645,0.8
7597,0.8
8119,0.8
2357,0.8
1341,0.8
333,0.8
8444,0.8
7708,0.8
3301,0.8
9072,0.8
6192,0.8
4027,0.8
558,0.8
10110,0.8
3059,0.8
2316,0.8
6187,0.8
4545,0.8
942,0.8
2291,0.8
4801,0.8
9162,0.8
9462,0.8
11799,0.8
10646,0.8
163,0.8
9521,0.8
552,0.8
7113,0.8
1012,0.8
5428,0.8
4042,0.8
5993,0.8
5515,0.8
11029,0.8
302,0.8
2822,0.8
1325,0.8
6308,0.8
11779,0.8
2509,0.8
10689,0.8
9407,0.8
7192,0.8
8500,0.8
3155,0.8
1229,0.8
9767,0.8
1386,0.8
2449,0.8
2219,0.8
8964,0.8
9312,0.8
2493,0.8
5859,0.8
9865,0.8
7878,0.8
6979,0.8
11277,0.8
897,0.8
5689,0.8
10222,0.8
7205,0.8
5686,0.8
5858,0.8
122,0.8
2985,0.8
11058,0.8
7829,0.8
1766,0.8
10877,0.8
186,0.8
4917,0.8
11655,0.8
1279,0.8
3672,0.8
2153,0.8
4508,0.8
4742,0.8
8412,0.8
2855,0.8
5092,0.8
295,0.8
8541,0.8
5843,0.8
6650,0.8
5528,0.8
3079,0.8
485,0.8
5165,0.8
4482,0.8
2960,0.8
1129,0.8
7090,0.8
3873,0.8
9452,0.8
3587,0.8
4089,0.8
1268,0.8
4627,0.8
9314,0.8
10160,0.8
10730,0.8
463,0.8
8647,0.8
4302,0.8
10888,0.8
4887,0.8
2121,0.8
8434,0.8
8664,0.8
8391,0.8
3493,0.8
11804,0.8
6467,0.8
11148,0.8
5883,0.8
4813,0.8
5191,0.8
2074,0.8
1692,0.8
4076,0.8
7523,0.8
4844,0.8
5411,0.8
987,0.8
6000,0.8
10183,0.8
11220,0.8
11711,0.8
9524,0.8
4015,0.8
2182,0.8
11381,0.8
6216,0.8
4739,0.8
9387,0.8
11243,0.8
9961,0.8
1217,0.8
4652,0.8
11325,0.8
1130,0.8
7268,0.8
7262,0.8
2452,0.8
1212,0.8
3048,0.8
9676,0.8
5949,0.8
4454,0.8
9064,0.8
7752,0.8
1516,0.8
3196,0.8
10886,0.8
4988,0.8
6362,0.8
2973,0.8
5036,0.8
2767,0.8
3738,0.8
