sequenceid,subjectid,eye,sensorid,contacts
04815d1149,nd1S04815,Right,nd1N00006,N
04815d1267,nd1S04815,Right,nd1N00006,N
04815d1328,nd1S04815,Left,nd1N00006,N
04815d516,nd1S04815,Left,nd1N00006,N
04815d542,nd1S04815,Left,nd1N00006,N
04815d550,nd1S04815,Left,nd1N00006,N
04815d624,nd1S04815,Right,nd1N00006,N
04815d673,nd1S04815,Left,nd1N00006,N
04815d693,nd1S04815,Right,nd1N00006,N
04815d732,nd1S04815,Right,nd1N00006,N
04815d766,nd1S04815,Right,nd1N00006,N
04815d904,nd1S04815,Left,nd1N00006,N
04816d122,nd1S04816,Left,nd1N00006,N
04816d174,nd1S04816,Right,nd1N00006,N
04816d186,nd1S04816,Right,nd1N00006,N
04821d1091,nd1S04821,Left,nd1N00006,N
04821d1133,nd1S04821,Right,nd1N00006,N
04821d540,nd1S04821,Left,nd1N00006,N
04821d573,nd1S04821,Right,nd1N00006,N
04821d602,nd1S04821,Right,nd1N00006,N
04821d613,nd1S04821,Right,nd1N00006,N
04821d701,nd1S04821,Right,nd1N00006,N
04821d807,nd1S04821,Left,nd1N00006,N
04821d819,nd1S04821,Left,nd1N00006,N
04821d823,nd1S04821,Left,nd1N00006,N
04821d912,nd1S04821,Right,nd1N00006,N
04822d1108,nd1S04822,Left,nd1N00006,N
04822d612,nd1S04822,Left,nd1N00006,N
04822d626,nd1S04822,Left,nd1N00006,N
04822d655,nd1S04822,Left,nd1N00006,N
04822d669,nd1S04822,Right,nd1N00006,N
04822d701,nd1S04822,Right,nd1N00006,N
04822d706,nd1S04822,Right,nd1N00006,N
04822d781,nd1S04822,Left,nd1N00006,N
04822d922,nd1S04822,Right,nd1N00006,N
04822d933,nd1S04822,Left,nd1N00006,N
04823d232,nd1S04823,Left,nd1N00006,N
04823d238,nd1S04823,Left,nd1N00006,N
04823d277,nd1S04823,Left,nd1N00006,N
04823d333,nd1S04823,Right,nd1N00006,N
04823d365,nd1S04823,Left,nd1N00006,N
04823d382,nd1S04823,Left,nd1N00006,N
04823d385,nd1S04823,Left,nd1N00006,N
04827d324,nd1S04827,Left,nd1N00006,N
04830d214,nd1S04830,Left,nd1N00006,N
04831d405,nd1S04831,Left,nd1N00006,N
04831d433,nd1S04831,Left,nd1N00006,N
04831d489,nd1S04831,Right,nd1N00006,N
04831d576,nd1S04831,Left,nd1N00006,N
04833d331,nd1S04833,Right,nd1N00006,N
04833d332,nd1S04833,Right,nd1N00006,N
04833d467,nd1S04833,Left,nd1N00006,N
04833d504,nd1S04833,Left,nd1N00006,N
04833d525,nd1S04833,Right,nd1N00006,N
04833d629,nd1S04833,Left,nd1N00006,N
04833d640,nd1S04833,Left,nd1N00006,N
04833d712,nd1S04833,Right,nd1N00006,N
04838d1004,nd1S04838,Right,nd1N00006,N
04838d1084,nd1S04838,Right,nd1N00006,N
04838d373,nd1S04838,Right,nd1N00006,N
04838d376,nd1S04838,Right,nd1N00006,N
04838d624,nd1S04838,Left,nd1N00006,N
04838d648,nd1S04838,Left,nd1N00006,N
04838d649,nd1S04838,Left,nd1N00006,N
04838d651,nd1S04838,Left,nd1N00006,N
04838d668,nd1S04838,Left,nd1N00006,N
04838d679,nd1S04838,Left,nd1N00006,N
04838d694,nd1S04838,Right,nd1N00006,N
04838d732,nd1S04838,Right,nd1N00006,N
04838d882,nd1S04838,Right,nd1N00006,N
04838d915,nd1S04838,Left,nd1N00006,N
04838d998,nd1S04838,Right,nd1N00006,N
04840d217,nd1S04840,Left,nd1N00006,N
04840d235,nd1S04840,Left,nd1N00006,N
04840d257,nd1S04840,Left,nd1N00006,N
04840d270,nd1S04840,Left,nd1N00006,N
04840d289,nd1S04840,Right,nd1N00006,N
04840d293,nd1S04840,Right,nd1N00006,N
04841d1001,nd1S04841,Right,nd1N00006,N
04841d1073,nd1S04841,Right,nd1N00006,N
04841d327,nd1S04841,Right,nd1N00006,N
04841d678,nd1S04841,Right,nd1N00006,N
04841d685,nd1S04841,Right,nd1N00006,N
04841d696,nd1S04841,Right,nd1N00006,N
04841d715,nd1S04841,Right,nd1N00006,N
04841d777,nd1S04841,Left,nd1N00006,N
04841d805,nd1S04841,Left,nd1N00006,N
04841d818,nd1S04841,Right,nd1N00006,N
04841d883,nd1S04841,Right,nd1N00006,N
04841d904,nd1S04841,Left,nd1N00006,N
04841d938,nd1S04841,Left,nd1N00006,N
04842d352,nd1S04842,Left,nd1N00006,N
04842d522,nd1S04842,Right,nd1N00006,N
04842d523,nd1S04842,Right,nd1N00006,N
04842d526,nd1S04842,Right,nd1N00006,N
04842d537,nd1S04842,Right,nd1N00006,N
04842d566,nd1S04842,Right,nd1N00006,N
04842d666,nd1S04842,Left,nd1N00006,N
04842d711,nd1S04842,Right,nd1N00006,N
04842d731,nd1S04842,Right,nd1N00006,N
04842d737,nd1S04842,Right,nd1N00006,N
04842d752,nd1S04842,Left,nd1N00006,N
04843d342,nd1S04843,Left,nd1N00006,N
04843d363,nd1S04843,Left,nd1N00006,N
04843d370,nd1S04843,Left,nd1N00006,N
04843d387,nd1S04843,Right,nd1N00006,N
04843d391,nd1S04843,Right,nd1N00006,N
04843d393,nd1S04843,Right,nd1N00006,N
04843d474,nd1S04843,Left,nd1N00006,N
04843d495,nd1S04843,Left,nd1N00006,N
04846d323,nd1S04846,Left,nd1N00006,N
04846d366,nd1S04846,Right,nd1N00006,N
04846d397,nd1S04846,Left,nd1N00006,N
04846d414,nd1S04846,Right,nd1N00006,N
04846d415,nd1S04846,Right,nd1N00006,N
04846d428,nd1S04846,Right,nd1N00006,N
04846d429,nd1S04846,Right,nd1N00006,N
04846d431,nd1S04846,Right,nd1N00006,N
04846d460,nd1S04846,Right,nd1N00006,N
04847d1001,nd1S04847,Right,nd1N00006,N
04847d704,nd1S04847,Right,nd1N00006,N
04847d721,nd1S04847,Right,nd1N00006,N
04847d745,nd1S04847,Left,nd1N00006,N
04847d750,nd1S04847,Left,nd1N00006,N
04847d777,nd1S04847,Left,nd1N00006,N
04847d781,nd1S04847,Left,nd1N00006,N
04847d787,nd1S04847,Left,nd1N00006,N
04847d804,nd1S04847,Left,nd1N00006,N
04847d806,nd1S04847,Left,nd1N00006,N
04847d917,nd1S04847,Left,nd1N00006,N
04847d920,nd1S04847,Left,nd1N00006,N
04847d958,nd1S04847,Left,nd1N00006,N
04848d206,nd1S04848,Left,nd1N00006,N
04848d255,nd1S04848,Left,nd1N00006,N
04848d260,nd1S04848,Left,nd1N00006,N
04848d333,nd1S04848,Right,nd1N00006,N
04848d398,nd1S04848,Right,nd1N00006,N
04849d487,nd1S04849,Right,nd1N00006,N
04849d496,nd1S04849,Right,nd1N00006,N
04849d503,nd1S04849,Right,nd1N00006,N
04849d638,nd1S04849,Right,nd1N00006,N
04849d692,nd1S04849,Right,nd1N00006,N
04850d265,nd1S04850,Left,nd1N00006,N
04850d284,nd1S04850,Right,nd1N00006,N
04850d309,nd1S04850,Left,nd1N00006,N
04850d339,nd1S04850,Left,nd1N00006,N
04850d355,nd1S04850,Left,nd1N00006,N
04850d379,nd1S04850,Right,nd1N00006,N
04851d1028,nd1S04851,Left,nd1N00006,N
04851d1036,nd1S04851,Right,nd1N00006,N
04851d1063,nd1S04851,Right,nd1N00006,N
04851d1277,nd1S04851,Left,nd1N00006,N
04851d1379,nd1S04851,Left,nd1N00006,N
04851d1388,nd1S04851,Right,nd1N00006,N
04851d1390,nd1S04851,Right,nd1N00006,N
04851d1416,nd1S04851,Right,nd1N00006,N
04851d1462,nd1S04851,Right,nd1N00006,N
04851d1603,nd1S04851,Left,nd1N00006,N
04851d1667,nd1S04851,Right,nd1N00006,N
04851d350,nd1S04851,Left,nd1N00006,N
04851d631,nd1S04851,Left,nd1N00006,N
04851d656,nd1S04851,Left,nd1N00006,N
04851d659,nd1S04851,Left,nd1N00006,N
04851d693,nd1S04851,Left,nd1N00006,N
04851d792,nd1S04851,Left,nd1N00006,N
04851d839,nd1S04851,Left,nd1N00006,N
04851d851,nd1S04851,Left,nd1N00006,N
04851d968,nd1S04851,Left,nd1N00006,N
04853d421,nd1S04853,Left,nd1N00006,N
04853d428,nd1S04853,Left,nd1N00006,N
04853d446,nd1S04853,Left,nd1N00006,N
04853d464,nd1S04853,Left,nd1N00006,N
04853d501,nd1S04853,Right,nd1N00006,N
04853d592,nd1S04853,Left,nd1N00006,N
04853d640,nd1S04853,Left,nd1N00006,N
04853d641,nd1S04853,Left,nd1N00006,N
04853d672,nd1S04853,Right,nd1N00006,N
04853d742,nd1S04853,Right,nd1N00006,N
04854d301,nd1S04854,Left,nd1N00006,N
04854d462,nd1S04854,Left,nd1N00006,N
04854d490,nd1S04854,Right,nd1N00006,N
04854d571,nd1S04854,Left,nd1N00006,N
04854d613,nd1S04854,Left,nd1N00006,N
04857d186,nd1S04857,Left,nd1N00006,N
04857d199,nd1S04857,Left,nd1N00006,N
04857d226,nd1S04857,Left,nd1N00006,N
04857d277,nd1S04857,Right,nd1N00006,N
04857d322,nd1S04857,Right,nd1N00006,N
04857d334,nd1S04857,Right,nd1N00006,N
04857d336,nd1S04857,Right,nd1N00006,N
04857d338,nd1S04857,Right,nd1N00006,N
04858d013,nd1S04858,Left,nd1N00006,N
04859d201,nd1S04859,Left,nd1N00006,N
04859d212,nd1S04859,Left,nd1N00006,N
04860d016,nd1S04860,Right,nd1N00006,N
04861d021,nd1S04861,Right,nd1N00006,N
04863d367,nd1S04863,Right,nd1N00006,N
04866d180,nd1S04866,Left,nd1N00006,N
04866d187,nd1S04866,Left,nd1N00006,N
04866d206,nd1S04866,Left,nd1N00006,N
04866d207,nd1S04866,Left,nd1N00006,N
04866d226,nd1S04866,Left,nd1N00006,N
04866d262,nd1S04866,Right,nd1N00006,N
04866d305,nd1S04866,Right,nd1N00006,N
04866d324,nd1S04866,Right,nd1N00006,N
04866d348,nd1S04866,Right,nd1N00006,N
04868d114,nd1S04868,Left,nd1N00006,N
04868d196,nd1S04868,Right,nd1N00006,N
04868d198,nd1S04868,Right,nd1N00006,N
04868d218,nd1S04868,Right,nd1N00006,N
04868d229,nd1S04868,Right,nd1N00006,N
04870d1018,nd1S04870,Right,nd1N00006,N
04870d1121,nd1S04870,Right,nd1N00006,N
04870d1151,nd1S04870,Right,nd1N00006,N
04870d1336,nd1S04870,Left,nd1N00006,N
04870d1497,nd1S04870,Left,nd1N00006,N
04870d1877,nd1S04870,Right,nd1N00006,N
04870d1963,nd1S04870,Right,nd1N00006,N
04870d1969,nd1S04870,Left,nd1N00006,N
04870d1986,nd1S04870,Right,nd1N00006,N
04870d277,nd1S04870,Right,nd1N00006,N
04870d531,nd1S04870,Left,nd1N00006,N
04870d558,nd1S04870,Left,nd1N00006,N
04870d584,nd1S04870,Right,nd1N00006,N
04870d597,nd1S04870,Right,nd1N00006,N
04870d603,nd1S04870,Right,nd1N00006,N
04870d716,nd1S04870,Left,nd1N00006,N
04870d791,nd1S04870,Right,nd1N00006,N
04870d797,nd1S04870,Right,nd1N00006,N
04870d841,nd1S04870,Left,nd1N00006,N
04870d864,nd1S04870,Left,nd1N00006,N
04870d874,nd1S04870,Left,nd1N00006,N
04870d936,nd1S04870,Right,nd1N00006,N
04873d101,nd1S04873,Left,nd1N00006,N
04873d108,nd1S04873,Left,nd1N00006,N
04873d113,nd1S04873,Left,nd1N00006,N
04873d200,nd1S04873,Right,nd1N00006,N
04873d80,nd1S04873,Left,nd1N00006,N
04876d563,nd1S04876,Right,nd1N00006,N
04876d591,nd1S04876,Right,nd1N00006,N
04876d714,nd1S04876,Right,nd1N00006,N
04876d733,nd1S04876,Right,nd1N00006,N
04876d745,nd1S04876,Right,nd1N00006,N
04876d772,nd1S04876,Left,nd1N00006,N
04877d058,nd1S04877,Right,nd1N00006,N
04878d247,nd1S04878,Right,nd1N00006,N
04878d329,nd1S04878,Left,nd1N00006,N
04878d408,nd1S04878,Left,nd1N00006,N
04878d573,nd1S04878,Left,nd1N00006,N
04878d574,nd1S04878,Left,nd1N00006,N
04880d132,nd1S04880,Left,nd1N00006,N
04880d225,nd1S04880,Left,nd1N00006,N
04880d266,nd1S04880,Right,nd1N00006,N
04881d538,nd1S04881,Left,nd1N00006,N
04881d541,nd1S04881,Left,nd1N00006,N
04881d598,nd1S04881,Right,nd1N00006,N
04881d600,nd1S04881,Right,nd1N00006,N
04881d620,nd1S04881,Right,nd1N00006,N
04881d630,nd1S04881,Right,nd1N00006,N
04881d763,nd1S04881,Right,nd1N00006,N
04881d822,nd1S04881,Right,nd1N00006,N
04882d352,nd1S04882,Left,nd1N00006,N
04882d377,nd1S04882,Right,nd1N00006,N
04882d391,nd1S04882,Right,nd1N00006,N
04883d1125,nd1S04883,Left,nd1N00006,N
04883d1175,nd1S04883,Right,nd1N00006,N
04883d639,nd1S04883,Right,nd1N00006,N
04883d661,nd1S04883,Right,nd1N00006,N
04883d734,nd1S04883,Left,nd1N00006,N
04883d832,nd1S04883,Right,nd1N00006,N
04884d177,nd1S04884,Left,nd1N00006,N
04884d244,nd1S04884,Left,nd1N00006,N
04884d319,nd1S04884,Right,nd1N00006,N
04884d320,nd1S04884,Right,nd1N00006,N
04884d350,nd1S04884,Right,nd1N00006,N
04887d254,nd1S04887,Left,nd1N00006,N
04888d216,nd1S04888,Right,nd1N00006,N
04888d228,nd1S04888,Right,nd1N00006,N
04888d317,nd1S04888,Right,nd1N00006,N
04888d405,nd1S04888,Right,nd1N00006,N
04889d191,nd1S04889,Left,nd1N00006,N
04889d255,nd1S04889,Right,nd1N00006,N
04889d264,nd1S04889,Right,nd1N00006,N
04889d283,nd1S04889,Left,nd1N00006,N
04889d301,nd1S04889,Left,nd1N00006,N
04890d447,nd1S04890,Left,nd1N00006,N
04890d500,nd1S04890,Left,nd1N00006,N
04890d506,nd1S04890,Left,nd1N00006,N
04890d597,nd1S04890,Left,nd1N00006,N
04890d698,nd1S04890,Right,nd1N00006,N
04890d730,nd1S04890,Right,nd1N00006,N
04890d793,nd1S04890,Left,nd1N00006,N
04890d813,nd1S04890,Left,nd1N00006,N
04890d873,nd1S04890,Right,nd1N00006,N
04890d901,nd1S04890,Left,nd1N00006,N
04891d267,nd1S04891,Right,nd1N00006,N
04891d331,nd1S04891,Left,nd1N00006,N
04891d344,nd1S04891,Left,nd1N00006,N
04891d386,nd1S04891,Right,nd1N00006,N
04891d394,nd1S04891,Right,nd1N00006,N
04891d413,nd1S04891,Right,nd1N00006,N
04891d459,nd1S04891,Left,nd1N00006,N
04891d461,nd1S04891,Left,nd1N00006,N
04891d488,nd1S04891,Left,nd1N00006,N
04891d521,nd1S04891,Right,nd1N00006,N
04891d551,nd1S04891,Right,nd1N00006,N
04892d240,nd1S04892,Right,nd1N00006,N
04892d246,nd1S04892,Right,nd1N00006,N
04892d247,nd1S04892,Right,nd1N00006,N
04892d258,nd1S04892,Right,nd1N00006,N
04892d525,nd1S04892,Left,nd1N00006,N
04892d553,nd1S04892,Left,nd1N00006,N
04892d559,nd1S04892,Left,nd1N00006,N
04892d580,nd1S04892,Left,nd1N00006,N
04892d656,nd1S04892,Left,nd1N00006,N
04892d699,nd1S04892,Left,nd1N00006,N
04892d723,nd1S04892,Right,nd1N00006,N
04892d757,nd1S04892,Right,nd1N00006,N
04892d775,nd1S04892,Left,nd1N00006,N
04892d813,nd1S04892,Left,nd1N00006,N
04892d824,nd1S04892,Left,nd1N00006,N
04892d883,nd1S04892,Right,nd1N00006,N
04893d130,nd1S04893,Left,nd1N00006,N
04893d173,nd1S04893,Left,nd1N00006,N
04893d178,nd1S04893,Left,nd1N00006,N
04893d187,nd1S04893,Left,nd1N00006,N
04894d154,nd1S04894,Left,nd1N00006,N
04894d182,nd1S04894,Right,nd1N00006,N
04895d093,nd1S04895,Left,nd1N00006,N
04895d104,nd1S04895,Right,nd1N00006,N
04895d69,nd1S04895,Right,nd1N00006,N
04896d471,nd1S04896,Left,nd1N00006,N
04896d512,nd1S04896,Left,nd1N00006,N
04896d522,nd1S04896,Right,nd1N00006,N
04898d111,nd1S04898,Left,nd1N00006,N
04898d121,nd1S04898,Left,nd1N00006,N
04898d135,nd1S04898,Left,nd1N00006,N
04898d136,nd1S04898,Left,nd1N00006,N
04898d140,nd1S04898,Left,nd1N00006,N
04898d157,nd1S04898,Left,nd1N00006,N
04898d163,nd1S04898,Right,nd1N00006,N
04899d221,nd1S04899,Left,nd1N00006,N
04899d392,nd1S04899,Left,nd1N00006,N
04899d401,nd1S04899,Left,nd1N00006,N
04899d409,nd1S04899,Left,nd1N00006,N
04899d437,nd1S04899,Right,nd1N00006,N
04899d468,nd1S04899,Right,nd1N00006,N
04899d487,nd1S04899,Left,nd1N00006,N
04899d496,nd1S04899,Left,nd1N00006,N
04899d527,nd1S04899,Left,nd1N00006,N
04899d558,nd1S04899,Right,nd1N00006,N
04900d223,nd1S04900,Left,nd1N00006,N
04900d237,nd1S04900,Right,nd1N00006,N
04900d242,nd1S04900,Right,nd1N00006,N
04900d523,nd1S04900,Left,nd1N00006,N
04900d659,nd1S04900,Left,nd1N00006,N
04900d712,nd1S04900,Right,nd1N00006,N
04900d812,nd1S04900,Right,nd1N00006,N
04900d835,nd1S04900,Right,nd1N00006,N
04900d855,nd1S04900,Right,nd1N00006,N
04900d922,nd1S04900,Right,nd1N00006,N
04901d557,nd1S04901,Left,nd1N00006,N
04901d672,nd1S04901,Left,nd1N00006,N
04901d688,nd1S04901,Left,nd1N00006,N
04901d812,nd1S04901,Left,nd1N00006,N
04901d815,nd1S04901,Left,nd1N00006,N
04901d817,nd1S04901,Left,nd1N00006,N
04901d911,nd1S04901,Right,nd1N00006,N
04901d979,nd1S04901,Right,nd1N00006,N
04902d019,nd1S04902,Right,nd1N00006,N
04904d335,nd1S04904,Left,nd1N00006,N
04904d379,nd1S04904,Left,nd1N00006,N
04904d402,nd1S04904,Left,nd1N00006,N
04904d457,nd1S04904,Right,nd1N00006,N
04904d473,nd1S04904,Right,nd1N00006,N
04904d514,nd1S04904,Right,nd1N00006,N
04904d516,nd1S04904,Right,nd1N00006,N
04907d243,nd1S04907,Left,nd1N00006,N
04907d269,nd1S04907,Right,nd1N00006,N
04907d482,nd1S04907,Left,nd1N00006,N
04907d487,nd1S04907,Left,nd1N00006,N
04907d518,nd1S04907,Left,nd1N00006,N
04907d592,nd1S04907,Right,nd1N00006,N
04907d691,nd1S04907,Right,nd1N00006,N
04907d694,nd1S04907,Right,nd1N00006,N
04907d704,nd1S04907,Right,nd1N00006,N
04907d750,nd1S04907,Left,nd1N00006,N
04911d432,nd1S04911,Left,nd1N00006,N
04911d443,nd1S04911,Left,nd1N00006,N
04911d486,nd1S04911,Right,nd1N00006,N
04911d499,nd1S04911,Right,nd1N00006,N
04911d517,nd1S04911,Right,nd1N00006,N
04911d536,nd1S04911,Right,nd1N00006,N
04911d565,nd1S04911,Left,nd1N00006,N
04911d568,nd1S04911,Left,nd1N00006,N
04911d594,nd1S04911,Left,nd1N00006,N
04911d614,nd1S04911,Right,nd1N00006,N
04914d157,nd1S04914,Right,nd1N00006,N
04914d166,nd1S04914,Right,nd1N00006,N
04914d204,nd1S04914,Left,nd1N00006,N
04916d156,nd1S04916,Left,nd1N00006,N
04916d160,nd1S04916,Left,nd1N00006,N
04916d179,nd1S04916,Right,nd1N00006,N
04916d242,nd1S04916,Left,nd1N00006,N
04916d248,nd1S04916,Left,nd1N00006,N
04916d274,nd1S04916,Right,nd1N00006,N
04916d284,nd1S04916,Right,nd1N00006,N
04916d313,nd1S04916,Right,nd1N00006,N
04916d347,nd1S04916,Right,nd1N00006,N
04917d1112,nd1S04917,Right,nd1N00006,N
04917d1306,nd1S04917,Left,nd1N00006,N
04917d1367,nd1S04917,Right,nd1N00006,N
04917d1470,nd1S04917,Right,nd1N00006,N
04917d1530,nd1S04917,Right,nd1N00006,N
04917d1546,nd1S04917,Right,nd1N00006,N
04917d1557,nd1S04917,Right,nd1N00006,N
04917d279,nd1S04917,Left,nd1N00006,N
04917d588,nd1S04917,Left,nd1N00006,N
04917d595,nd1S04917,Left,nd1N00006,N
04917d606,nd1S04917,Left,nd1N00006,N
04917d702,nd1S04917,Right,nd1N00006,N
04917d852,nd1S04917,Right,nd1N00006,N
04917d924,nd1S04917,Left,nd1N00006,N
04917d971,nd1S04917,Right,nd1N00006,N
04921d280,nd1S04921,Left,nd1N00006,N
04921d284,nd1S04921,Left,nd1N00006,N
04921d322,nd1S04921,Right,nd1N00006,N
04921d396,nd1S04921,Right,nd1N00006,N
04921d409,nd1S04921,Right,nd1N00006,N
04934d114,nd1S04934,Left,nd1N00006,N
04934d190,nd1S04934,Right,nd1N00006,N
04935d012,nd1S04935,Left,nd1N00006,N
04935d36,nd1S04935,Right,nd1N00006,N
04935d50,nd1S04935,Right,nd1N00006,N
04958d427,nd1S04958,Left,nd1N00006,N
04968d189,nd1S04968,Left,nd1N00006,N
04968d198,nd1S04968,Right,nd1N00006,N
04970d310,nd1S04970,Left,nd1N00006,N
04970d347,nd1S04970,Left,nd1N00006,N
04970d369,nd1S04970,Left,nd1N00006,N
04970d371,nd1S04970,Left,nd1N00006,N
04970d411,nd1S04970,Right,nd1N00006,N
04972d553,nd1S04972,Left,nd1N00006,N
04972d610,nd1S04972,Right,nd1N00006,N
04975d119,nd1S04975,Right,nd1N00006,N
04975d154,nd1S04975,Left,nd1N00006,N
04976d479,nd1S04976,Right,nd1N00006,N
04976d492,nd1S04976,Right,nd1N00006,N
04976d500,nd1S04976,Right,nd1N00006,N
04982d483,nd1S04982,Left,nd1N00006,N
04995d211,nd1S04995,Left,nd1N00006,N
05007d437,nd1S05007,Left,nd1N00006,N
05007d442,nd1S05007,Right,nd1N00006,N
05007d456,nd1S05007,Right,nd1N00006,N
05011d342,nd1S05011,Right,nd1N00006,N
05011d383,nd1S05011,Left,nd1N00006,N
05011d547,nd1S05011,Right,nd1N00006,N
05011d553,nd1S05011,Right,nd1N00006,N
05015d1012,nd1S05015,Left,nd1N00006,N
05015d1022,nd1S05015,Right,nd1N00006,N
05015d1060,nd1S05015,Right,nd1N00006,N
05015d1271,nd1S05015,Left,nd1N00006,N
05015d172,nd1S05015,Right,nd1N00006,N
05015d240,nd1S05015,Right,nd1N00006,N
05015d2961,nd1S05015,Right,nd1N00006,N
05015d444,nd1S05015,Right,nd1N00006,N
05015d639,nd1S05015,Right,nd1N00006,N
05015d665,nd1S05015,Right,nd1N00006,N
05015d680,nd1S05015,Left,nd1N00006,N
05015d904,nd1S05015,Right,nd1N00006,N
05020d438,nd1S05020,Left,nd1N00006,N
05020d458,nd1S05020,Left,nd1N00006,N
05027d465,nd1S05027,Right,nd1N00006,N
05027d548,nd1S05027,Right,nd1N00006,N
05027d564,nd1S05027,Left,nd1N00006,N
05027d580,nd1S05027,Right,nd1N00006,N
05027d760,nd1S05027,Left,nd1N00006,N
05028d1070,nd1S05028,Left,nd1N00006,N
05028d1092,nd1S05028,Right,nd1N00006,N
05028d1127,nd1S05028,Right,nd1N00006,N
05028d1134,nd1S05028,Right,nd1N00006,N
05028d1141,nd1S05028,Right,nd1N00006,N
05028d1257,nd1S05028,Left,nd1N00006,N
05028d1281,nd1S05028,Right,nd1N00006,N
05028d1350,nd1S05028,Right,nd1N00006,N
05028d1376,nd1S05028,Right,nd1N00006,N
05028d1380,nd1S05028,Right,nd1N00006,N
05028d559,nd1S05028,Right,nd1N00006,N
05028d700,nd1S05028,Right,nd1N00006,N
05028d702,nd1S05028,Right,nd1N00006,N
05028d723,nd1S05028,Right,nd1N00006,N
05028d792,nd1S05028,Right,nd1N00006,N
05028d795,nd1S05028,Left,nd1N00006,N
05028d815,nd1S05028,Right,nd1N00006,N
05028d826,nd1S05028,Left,nd1N00006,N
05031d415,nd1S05031,Right,nd1N00006,N
05031d417,nd1S05031,Left,nd1N00006,N
05033d1130,nd1S05033,Right,nd1N00006,N
05033d1192,nd1S05033,Left,nd1N00006,N
05033d1612,nd1S05033,Left,nd1N00006,N
05033d1618,nd1S05033,Left,nd1N00006,N
05033d1624,nd1S05033,Right,nd1N00006,N
05033d1656,nd1S05033,Right,nd1N00006,N
05033d1657,nd1S05033,Right,nd1N00006,N
05033d1812,nd1S05033,Right,nd1N00006,N
05033d1857,nd1S05033,Left,nd1N00006,N
05033d2720,nd1S05033,Left,nd1N00006,N
05033d2733,nd1S05033,Left,nd1N00006,N
05033d2771,nd1S05033,Left,nd1N00006,N
05033d2845,nd1S05033,Left,nd1N00006,N
05033d2860,nd1S05033,Left,nd1N00006,N
05033d787,nd1S05033,Left,nd1N00006,N
05033d791,nd1S05033,Right,nd1N00006,N
05033d922,nd1S05033,Left,nd1N00006,N
05033d963,nd1S05033,Right,nd1N00006,N
05044d1120,nd1S05044,Right,nd1N00006,N
05044d1202,nd1S05044,Right,nd1N00006,N
05044d1208,nd1S05044,Right,nd1N00006,N
05044d1212,nd1S05044,Left,nd1N00006,N
05044d1403,nd1S05044,Right,nd1N00006,N
05044d1439,nd1S05044,Left,nd1N00006,N
05044d1570,nd1S05044,Left,nd1N00006,N
05044d1613,nd1S05044,Left,nd1N00006,N
05044d611,nd1S05044,Right,nd1N00006,N
05044d718,nd1S05044,Left,nd1N00006,N
05044d762,nd1S05044,Left,nd1N00006,N
05044d785,nd1S05044,Right,nd1N00006,N
05044d804,nd1S05044,Right,nd1N00006,N
05044d955,nd1S05044,Left,nd1N00006,N
05044d959,nd1S05044,Left,nd1N00006,N
05044d971,nd1S05044,Right,nd1N00006,N
05045d498,nd1S05045,Right,nd1N00006,N
05045d535,nd1S05045,Right,nd1N00006,N
05045d562,nd1S05045,Left,nd1N00006,N
05045d564,nd1S05045,Left,nd1N00006,N
05045d587,nd1S05045,Right,nd1N00006,N
05045d592,nd1S05045,Right,nd1N00006,N
05045d619,nd1S05045,Right,nd1N00006,N
05045d686,nd1S05045,Right,nd1N00006,N
05045d718,nd1S05045,Right,nd1N00006,N
05045d741,nd1S05045,Left,nd1N00006,N
05049d217,nd1S05049,Left,nd1N00006,N
05050d393,nd1S05050,Left,nd1N00006,N
05052d224,nd1S05052,Right,nd1N00006,N
05052d243,nd1S05052,Right,nd1N00006,N
05052d244,nd1S05052,Right,nd1N00006,N
05052d250,nd1S05052,Right,nd1N00006,N
05053d331,nd1S05053,Left,nd1N00006,N
05053d390,nd1S05053,Left,nd1N00006,N
05062d372,nd1S05062,Right,nd1N00006,N
05091d510,nd1S05091,Right,nd1N00006,N
05096d389,nd1S05096,Left,nd1N00006,N
05097d497,nd1S05097,Left,nd1N00006,N
05097d503,nd1S05097,Right,nd1N00006,N
05101d447,nd1S05101,Right,nd1N00006,N
05101d457,nd1S05101,Right,nd1N00006,N
05107d383,nd1S05107,Left,nd1N00006,N
05107d415,nd1S05107,Right,nd1N00006,N
05107d457,nd1S05107,Right,nd1N00006,N
05110d474,nd1S05110,Right,nd1N00006,N
05115d430,nd1S05115,Left,nd1N00006,N
05115d431,nd1S05115,Left,nd1N00006,N
05115d452,nd1S05115,Right,nd1N00006,N
05115d474,nd1S05115,Right,nd1N00006,N
05120d483,nd1S05120,Right,nd1N00006,N
05122d489,nd1S05122,Right,nd1N00006,N
05122d503,nd1S05122,Left,nd1N00006,N
05125d396,nd1S05125,Left,nd1N00006,N
05125d429,nd1S05125,Right,nd1N00006,N
05131d427,nd1S05131,Right,nd1N00006,N
05131d434,nd1S05131,Left,nd1N00006,N
05136d431,nd1S05136,Right,nd1N00006,N
05140d208,nd1S05140,Right,nd1N00006,N
05142d289,nd1S05142,Right,nd1N00006,N
05146d236,nd1S05146,Left,nd1N00006,N
05149d221,nd1S05149,Left,nd1N00006,N
05149d229,nd1S05149,Right,nd1N00006,N
05152d197,nd1S05152,Left,nd1N00006,N
05152d231,nd1S05152,Right,nd1N00006,N
