sequenceid,subjectid,eye,sensorid,contacts
05415d837,nd1S05415,Right,nd1N00006,S
05415d842,nd1S05415,Right,nd1N00006,S
05415d859,nd1S05415,Left,nd1N00006,S
05415d861,nd1S05415,Left,nd1N00006,S
05415d866,nd1S05415,Right,nd1N00006,S
05415d869,nd1S05415,Right,nd1N00006,S
05415d875,nd1S05415,Right,nd1N00006,S
05415d876,nd1S05415,Right,nd1N00006,S
05415d885,nd1S05415,Left,nd1N00006,S
05415d886,nd1S05415,Left,nd1N00006,S
05415d918,nd1S05415,Left,nd1N00006,S
05415d922,nd1S05415,Left,nd1N00006,S
05415d934,nd1S05415,Right,nd1N00006,S
05418d47,nd1S05418,Left,nd1N00006,N
05419d100,nd1S05419,Left,nd1N00006,S
05419d122,nd1S05419,Right,nd1N00006,S
05419d123,nd1S05419,Right,nd1N00006,S
05419d125,nd1S05419,Right,nd1N00006,S
05419d135,nd1S05419,Left,nd1N00006,S
05419d139,nd1S05419,Right,nd1N00006,S
05419d151,nd1S05419,Left,nd1N00006,S
05419d155,nd1S05419,Left,nd1N00006,S
05419d159,nd1S05419,Right,nd1N00006,S
05419d80,nd1S05419,Right,nd1N00006,S
05421d102,nd1S05421,Right,nd1N00006,S
05421d104,nd1S05421,Right,nd1N00006,S
05421d109,nd1S05421,Right,nd1N00006,S
05421d209,nd1S05421,Left,nd1N00006,S
05421d212,nd1S05421,Left,nd1N00006,S
05421d221,nd1S05421,Right,nd1N00006,S
05421d223,nd1S05421,Right,nd1N00006,S
05421d224,nd1S05421,Right,nd1N00006,S
05421d238,nd1S05421,Right,nd1N00006,S
05421d239,nd1S05421,Right,nd1N00006,S
05421d240,nd1S05421,Right,nd1N00006,S
05421d243,nd1S05421,Right,nd1N00006,S
05421d249,nd1S05421,Right,nd1N00006,S
05421d250,nd1S05421,Left,nd1N00006,S
05421d252,nd1S05421,Left,nd1N00006,S
05421d30,nd1S05421,Left,nd1N00006,S
05421d302,nd1S05421,Left,nd1N00006,S
05421d336,nd1S05421,Right,nd1N00006,S
05421d337,nd1S05421,Right,nd1N00006,S
05421d37,nd1S05421,Left,nd1N00006,S
05421d43,nd1S05421,Right,nd1N00006,S
05421d48,nd1S05421,Right,nd1N00006,S
05421d60,nd1S05421,Left,nd1N00006,S
05421d66,nd1S05421,Left,nd1N00006,S
05421d67,nd1S05421,Left,nd1N00006,S
05421d68,nd1S05421,Left,nd1N00006,S
05421d70,nd1S05421,Right,nd1N00006,S
05421d76,nd1S05421,Right,nd1N00006,S
05421d80,nd1S05421,Right,nd1N00006,S
05430d59,nd1S05430,Right,nd1N00006,N
05430d61,nd1S05430,Right,nd1N00006,N
05432d126,nd1S05432,Left,nd1N00006,N
05432d233,nd1S05432,Left,nd1N00006,N
05432d283,nd1S05432,Left,nd1N00006,N
05432d285,nd1S05432,Left,nd1N00006,N
05432d399,nd1S05432,Left,nd1N00006,N
05432d484,nd1S05432,Left,nd1N00006,N
05432d533,nd1S05432,Left,nd1N00006,N
05432d581,nd1S05432,Left,nd1N00006,N
05432d861,nd1S05432,Left,nd1N00006,N
05434d49,nd1S05434,Right,nd1N00006,S
05434d50,nd1S05434,Right,nd1N00006,S
05438d1,nd1S05438,Left,nd1N00006,N
05439d201,nd1S05439,Left,nd1N00006,N
05439d263,nd1S05439,Left,nd1N00006,N
05439d273,nd1S05439,Right,nd1N00006,N
05439d288,nd1S05439,Left,nd1N00006,N
05440d19,nd1S05440,Left,nd1N00006,S
05441d105,nd1S05441,Left,nd1N00006,S
05441d115,nd1S05441,Right,nd1N00006,S
05441d116,nd1S05441,Right,nd1N00006,S
05441d117,nd1S05441,Right,nd1N00006,S
05441d142,nd1S05441,Right,nd1N00006,S
05441d162,nd1S05441,Right,nd1N00006,S
05441d180,nd1S05441,Right,nd1N00006,S
05441d87,nd1S05441,Left,nd1N00006,S
05442d364,nd1S05442,Left,nd1N00006,N
05442d453,nd1S05442,Left,nd1N00006,N
05442d64,nd1S05442,Right,nd1N00006,N
05442d74,nd1S05442,Left,nd1N00006,N
05444d100,nd1S05444,Right,nd1N00006,T
05444d101,nd1S05444,Right,nd1N00006,T
05444d102,nd1S05444,Right,nd1N00006,T
05444d103,nd1S05444,Right,nd1N00006,T
05444d104,nd1S05444,Right,nd1N00006,T
05444d105,nd1S05444,Right,nd1N00006,T
05444d112,nd1S05444,Left,nd1N00006,T
05444d113,nd1S05444,Left,nd1N00006,T
05444d114,nd1S05444,Left,nd1N00006,T
05444d115,nd1S05444,Left,nd1N00006,T
05444d116,nd1S05444,Left,nd1N00006,T
05444d117,nd1S05444,Right,nd1N00006,T
05444d118,nd1S05444,Right,nd1N00006,T
05444d119,nd1S05444,Right,nd1N00006,T
05444d120,nd1S05444,Right,nd1N00006,T
05444d121,nd1S05444,Right,nd1N00006,T
05444d122,nd1S05444,Right,nd1N00006,T
05444d52,nd1S05444,Right,nd1N00006,T
05444d53,nd1S05444,Right,nd1N00006,T
05444d54,nd1S05444,Right,nd1N00006,T
05444d55,nd1S05444,Right,nd1N00006,T
05444d56,nd1S05444,Right,nd1N00006,T
05444d57,nd1S05444,Right,nd1N00006,T
05444d58,nd1S05444,Left,nd1N00006,T
05444d59,nd1S05444,Left,nd1N00006,T
05444d60,nd1S05444,Left,nd1N00006,T
05444d61,nd1S05444,Left,nd1N00006,T
05444d62,nd1S05444,Right,nd1N00006,T
05444d63,nd1S05444,Left,nd1N00006,T
05444d76,nd1S05444,Left,nd1N00006,T
05444d77,nd1S05444,Left,nd1N00006,T
05444d78,nd1S05444,Left,nd1N00006,T
05444d79,nd1S05444,Left,nd1N00006,T
05444d80,nd1S05444,Left,nd1N00006,T
05444d81,nd1S05444,Left,nd1N00006,T
05444d82,nd1S05444,Right,nd1N00006,T
05444d83,nd1S05444,Right,nd1N00006,T
05444d84,nd1S05444,Right,nd1N00006,T
05444d85,nd1S05444,Right,nd1N00006,T
05444d86,nd1S05444,Right,nd1N00006,T
05444d87,nd1S05444,Right,nd1N00006,T
05444d94,nd1S05444,Left,nd1N00006,T
05444d95,nd1S05444,Left,nd1N00006,T
05444d96,nd1S05444,Left,nd1N00006,T
05444d97,nd1S05444,Left,nd1N00006,T
05444d98,nd1S05444,Left,nd1N00006,T
05444d99,nd1S05444,Left,nd1N00006,T
05445d105,nd1S05445,Right,nd1N00006,N
05445d237,nd1S05445,Right,nd1N00006,N
05445d327,nd1S05445,Left,nd1N00006,N
05445d64,nd1S05445,Left,nd1N00006,N
05446d14,nd1S05446,Right,nd1N00006,S
05446d19,nd1S05446,Left,nd1N00006,S
05446d20,nd1S05446,Left,nd1N00006,S
05446d21,nd1S05446,Left,nd1N00006,S
05446d23,nd1S05446,Left,nd1N00006,S
05447d113,nd1S05447,Left,nd1N00006,N
05447d138,nd1S05447,Right,nd1N00006,N
05447d174,nd1S05447,Right,nd1N00006,N
05448d101,nd1S05448,Left,nd1N00006,S
05448d128,nd1S05448,Right,nd1N00006,S
05448d141,nd1S05448,Left,nd1N00006,S
05448d145,nd1S05448,Right,nd1N00006,S
05448d164,nd1S05448,Left,nd1N00006,S
05448d165,nd1S05448,Left,nd1N00006,S
05448d173,nd1S05448,Right,nd1N00006,S
05448d178,nd1S05448,Right,nd1N00006,S
05448d180,nd1S05448,Right,nd1N00006,S
05448d194,nd1S05448,Left,nd1N00006,S
05448d197,nd1S05448,Left,nd1N00006,S
05448d204,nd1S05448,Left,nd1N00006,S
05448d205,nd1S05448,Left,nd1N00006,S
05448d207,nd1S05448,Right,nd1N00006,S
05448d213,nd1S05448,Right,nd1N00006,S
05448d215,nd1S05448,Right,nd1N00006,S
05448d256,nd1S05448,Left,nd1N00006,S
05448d272,nd1S05448,Right,nd1N00006,S
05448d274,nd1S05448,Right,nd1N00006,S
05448d287,nd1S05448,Left,nd1N00006,S
05448d292,nd1S05448,Left,nd1N00006,S
05448d296,nd1S05448,Right,nd1N00006,S
05448d300,nd1S05448,Right,nd1N00006,S
05448d306,nd1S05448,Right,nd1N00006,S
05448d321,nd1S05448,Left,nd1N00006,S
05448d323,nd1S05448,Left,nd1N00006,S
05448d326,nd1S05448,Left,nd1N00006,S
05448d327,nd1S05448,Left,nd1N00006,S
05448d331,nd1S05448,Right,nd1N00006,S
05448d486,nd1S05448,Left,nd1N00006,S
05448d489,nd1S05448,Left,nd1N00006,S
05448d490,nd1S05448,Left,nd1N00006,S
05448d506,nd1S05448,Right,nd1N00006,S
05448d514,nd1S05448,Left,nd1N00006,S
05448d515,nd1S05448,Left,nd1N00006,S
05448d516,nd1S05448,Left,nd1N00006,S
05448d517,nd1S05448,Left,nd1N00006,S
05448d518,nd1S05448,Left,nd1N00006,S
05448d531,nd1S05448,Right,nd1N00006,S
05448d532,nd1S05448,Right,nd1N00006,S
05448d537,nd1S05448,Right,nd1N00006,S
05448d541,nd1S05448,Left,nd1N00006,S
05448d556,nd1S05448,Left,nd1N00006,S
05448d561,nd1S05448,Left,nd1N00006,S
05448d562,nd1S05448,Left,nd1N00006,S
05448d563,nd1S05448,Right,nd1N00006,S
05448d566,nd1S05448,Right,nd1N00006,S
05448d573,nd1S05448,Right,nd1N00006,S
05448d59,nd1S05448,Right,nd1N00006,S
05448d61,nd1S05448,Right,nd1N00006,S
05448d64,nd1S05448,Right,nd1N00006,S
05448d85,nd1S05448,Left,nd1N00006,S
05448d88,nd1S05448,Left,nd1N00006,S
05450d1006,nd1S05450,Right,nd1N00006,N
05450d149,nd1S05450,Left,nd1N00006,N
05450d167,nd1S05450,Left,nd1N00006,N
05450d581,nd1S05450,Left,nd1N00006,N
05450d614,nd1S05450,Right,nd1N00006,N
05450d652,nd1S05450,Left,nd1N00006,N
05450d659,nd1S05450,Left,nd1N00006,N
05450d678,nd1S05450,Right,nd1N00006,N
05450d797,nd1S05450,Right,nd1N00006,N
05450d945,nd1S05450,Right,nd1N00006,N
05450d958,nd1S05450,Left,nd1N00006,N
05450d962,nd1S05450,Left,nd1N00006,N
05450d965,nd1S05450,Left,nd1N00006,N
05450d996,nd1S05450,Left,nd1N00006,N
05452d24,nd1S05452,Left,nd1N00006,N
05454d118,nd1S05454,Right,nd1N00006,S
05454d120,nd1S05454,Right,nd1N00006,S
05454d95,nd1S05454,Left,nd1N00006,S
05455d114,nd1S05455,Left,nd1N00006,N
05455d140,nd1S05455,Left,nd1N00006,N
05455d277,nd1S05455,Right,nd1N00006,N
05455d278,nd1S05455,Right,nd1N00006,N
05455d556,nd1S05455,Left,nd1N00006,N
05455d576,nd1S05455,Left,nd1N00006,N
05455d723,nd1S05455,Right,nd1N00006,N
05455d803,nd1S05455,Left,nd1N00006,N
05455d871,nd1S05455,Left,nd1N00006,N
05455d90,nd1S05455,Right,nd1N00006,N
05455d907,nd1S05455,Left,nd1N00006,N
05455d972,nd1S05455,Right,nd1N00006,N
05455d982,nd1S05455,Right,nd1N00006,N
05455d996,nd1S05455,Left,nd1N00006,N
05456d111,nd1S05456,Right,nd1N00006,N
05456d116,nd1S05456,Right,nd1N00006,N
05456d219,nd1S05456,Left,nd1N00006,N
05456d284,nd1S05456,Right,nd1N00006,N
05456d544,nd1S05456,Left,nd1N00006,N
05456d78,nd1S05456,Right,nd1N00006,N
05456d815,nd1S05456,Left,nd1N00006,N
05456d827,nd1S05456,Right,nd1N00006,N
05456d88,nd1S05456,Left,nd1N00006,N
05456d930,nd1S05456,Right,nd1N00006,N
05456d991,nd1S05456,Right,nd1N00006,N
05456d996,nd1S05456,Right,nd1N00006,N
05458d16,nd1S05458,Right,nd1N00006,S
05459d151,nd1S05459,Left,nd1N00006,S
05459d171,nd1S05459,Left,nd1N00006,S
05459d182,nd1S05459,Left,nd1N00006,S
05459d194,nd1S05459,Right,nd1N00006,S
05459d204,nd1S05459,Left,nd1N00006,S
05459d206,nd1S05459,Left,nd1N00006,S
05459d207,nd1S05459,Left,nd1N00006,S
05459d216,nd1S05459,Right,nd1N00006,S
05459d335,nd1S05459,Left,nd1N00006,S
05459d353,nd1S05459,Left,nd1N00006,S
05459d355,nd1S05459,Right,nd1N00006,S
05459d356,nd1S05459,Right,nd1N00006,S
05459d382,nd1S05459,Right,nd1N00006,S
05459d391,nd1S05459,Left,nd1N00006,S
05459d392,nd1S05459,Left,nd1N00006,S
05459d398,nd1S05459,Left,nd1N00006,S
05459d402,nd1S05459,Left,nd1N00006,S
05459d41,nd1S05459,Left,nd1N00006,S
05459d411,nd1S05459,Right,nd1N00006,S
05459d415,nd1S05459,Right,nd1N00006,S
05459d427,nd1S05459,Left,nd1N00006,S
05459d428,nd1S05459,Left,nd1N00006,S
05459d48,nd1S05459,Right,nd1N00006,S
05459d53,nd1S05459,Right,nd1N00006,S
05459d68,nd1S05459,Left,nd1N00006,S
05459d74,nd1S05459,Left,nd1N00006,S
05459d82,nd1S05459,Right,nd1N00006,S
05460d127,nd1S05460,Left,nd1N00006,N
05460d168,nd1S05460,Right,nd1N00006,N
05460d182,nd1S05460,Left,nd1N00006,N
05460d270,nd1S05460,Left,nd1N00006,N
05460d324,nd1S05460,Right,nd1N00006,N
05460d330,nd1S05460,Right,nd1N00006,N
05460d87,nd1S05460,Left,nd1N00006,N
05461d101,nd1S05461,Left,nd1N00006,S
05461d104,nd1S05461,Left,nd1N00006,S
05461d165,nd1S05461,Right,nd1N00006,S
05461d172,nd1S05461,Left,nd1N00006,S
05461d175,nd1S05461,Left,nd1N00006,S
05461d177,nd1S05461,Left,nd1N00006,S
05461d180,nd1S05461,Right,nd1N00006,S
05461d181,nd1S05461,Right,nd1N00006,S
05461d97,nd1S05461,Right,nd1N00006,S
05462d117,nd1S05462,Right,nd1N00006,S
05462d49,nd1S05462,Right,nd1N00006,S
05462d68,nd1S05462,Right,nd1N00006,S
05462d73,nd1S05462,Left,nd1N00006,S
05462d75,nd1S05462,Left,nd1N00006,S
05462d95,nd1S05462,Left,nd1N00006,S
05463d137,nd1S05463,Right,nd1N00006,N
05463d536,nd1S05463,Left,nd1N00006,N
05463d538,nd1S05463,Left,nd1N00006,N
05463d542,nd1S05463,Left,nd1N00006,N
05463d554,nd1S05463,Right,nd1N00006,N
05463d567,nd1S05463,Left,nd1N00006,N
05463d579,nd1S05463,Left,nd1N00006,N
05463d829,nd1S05463,Left,nd1N00006,N
05463d836,nd1S05463,Left,nd1N00006,N
05463d858,nd1S05463,Left,nd1N00006,N
05464d16,nd1S05464,Right,nd1N00006,N
05465d191,nd1S05465,Left,nd1N00006,N
05465d258,nd1S05465,Left,nd1N00006,N
05465d259,nd1S05465,Left,nd1N00006,N
05465d518,nd1S05465,Right,nd1N00006,N
05465d661,nd1S05465,Left,nd1N00006,N
05465d662,nd1S05465,Right,nd1N00006,N
05465d75,nd1S05465,Right,nd1N00006,N
05466d38,nd1S05466,Left,nd1N00006,N
05467d109,nd1S05467,Right,nd1N00006,S
05467d114,nd1S05467,Right,nd1N00006,S
05467d115,nd1S05467,Right,nd1N00006,S
05467d117,nd1S05467,Right,nd1N00006,S
05467d127,nd1S05467,Left,nd1N00006,S
05467d131,nd1S05467,Left,nd1N00006,S
05467d136,nd1S05467,Left,nd1N00006,S
05467d140,nd1S05467,Right,nd1N00006,S
05467d143,nd1S05467,Right,nd1N00006,S
05467d98,nd1S05467,Left,nd1N00006,S
05470d166,nd1S05470,Right,nd1N00006,N
05471d42,nd1S05471,Right,nd1N00006,S
05471d63,nd1S05471,Right,nd1N00006,S
05471d64,nd1S05471,Left,nd1N00006,S
05471d67,nd1S05471,Left,nd1N00006,S
05471d85,nd1S05471,Left,nd1N00006,S
05473d23,nd1S05473,Left,nd1N00006,N
05473d257,nd1S05473,Right,nd1N00006,N
05473d262,nd1S05473,Left,nd1N00006,N
05473d301,nd1S05473,Left,nd1N00006,N
05473d312,nd1S05473,Left,nd1N00006,N
05473d482,nd1S05473,Left,nd1N00006,N
05473d545,nd1S05473,Left,nd1N00006,N
05473d548,nd1S05473,Right,nd1N00006,N
05477d101,nd1S05477,Left,nd1N00006,S
05477d103,nd1S05477,Left,nd1N00006,S
05477d145,nd1S05477,Right,nd1N00006,S
05477d148,nd1S05477,Right,nd1N00006,S
05477d163,nd1S05477,Left,nd1N00006,S
05477d166,nd1S05477,Left,nd1N00006,S
05477d168,nd1S05477,Right,nd1N00006,S
05477d169,nd1S05477,Right,nd1N00006,S
05477d172,nd1S05477,Right,nd1N00006,S
05477d188,nd1S05477,Left,nd1N00006,S
05477d191,nd1S05477,Left,nd1N00006,S
05477d196,nd1S05477,Left,nd1N00006,S
05477d204,nd1S05477,Right,nd1N00006,S
05477d205,nd1S05477,Right,nd1N00006,S
05477d214,nd1S05477,Left,nd1N00006,S
05477d215,nd1S05477,Left,nd1N00006,S
05477d228,nd1S05477,Right,nd1N00006,S
05477d356,nd1S05477,Left,nd1N00006,S
05477d366,nd1S05477,Right,nd1N00006,S
05477d371,nd1S05477,Right,nd1N00006,S
05477d373,nd1S05477,Right,nd1N00006,S
05477d394,nd1S05477,Left,nd1N00006,S
05477d409,nd1S05477,Right,nd1N00006,S
05477d425,nd1S05477,Right,nd1N00006,S
05477d428,nd1S05477,Right,nd1N00006,S
05477d448,nd1S05477,Right,nd1N00006,S
05477d449,nd1S05477,Right,nd1N00006,S
05477d460,nd1S05477,Left,nd1N00006,S
05477d473,nd1S05477,Right,nd1N00006,S
05477d475,nd1S05477,Right,nd1N00006,S
05477d484,nd1S05477,Right,nd1N00006,S
05477d506,nd1S05477,Right,nd1N00006,S
05477d508,nd1S05477,Right,nd1N00006,S
05477d511,nd1S05477,Right,nd1N00006,S
05477d514,nd1S05477,Right,nd1N00006,S
05477d520,nd1S05477,Left,nd1N00006,S
05477d522,nd1S05477,Left,nd1N00006,S
05477d527,nd1S05477,Left,nd1N00006,S
05477d528,nd1S05477,Left,nd1N00006,S
05477d534,nd1S05477,Left,nd1N00006,S
05477d57,nd1S05477,Right,nd1N00006,S
05477d58,nd1S05477,Left,nd1N00006,S
05478d211,nd1S05478,Left,nd1N00006,N
05478d212,nd1S05478,Left,nd1N00006,N
05478d462,nd1S05478,Right,nd1N00006,N
05478d474,nd1S05478,Left,nd1N00006,N
05478d481,nd1S05478,Left,nd1N00006,N
05479d116,nd1S05479,Left,nd1N00006,N
05479d134,nd1S05479,Right,nd1N00006,N
05479d266,nd1S05479,Left,nd1N00006,N
05479d96,nd1S05479,Left,nd1N00006,N
05480d121,nd1S05480,Right,nd1N00006,N
05481d105,nd1S05481,Left,nd1N00006,S
05481d127,nd1S05481,Right,nd1N00006,S
05481d131,nd1S05481,Right,nd1N00006,S
05481d173,nd1S05481,Left,nd1N00006,S
05481d180,nd1S05481,Left,nd1N00006,S
05481d189,nd1S05481,Right,nd1N00006,S
05481d203,nd1S05481,Left,nd1N00006,S
05481d210,nd1S05481,Left,nd1N00006,S
05481d212,nd1S05481,Left,nd1N00006,S
05481d215,nd1S05481,Right,nd1N00006,S
05481d221,nd1S05481,Right,nd1N00006,S
05481d226,nd1S05481,Right,nd1N00006,S
05481d236,nd1S05481,Left,nd1N00006,S
05481d241,nd1S05481,Left,nd1N00006,S
05481d382,nd1S05481,Left,nd1N00006,S
05481d39,nd1S05481,Right,nd1N00006,S
05481d391,nd1S05481,Left,nd1N00006,S
05481d398,nd1S05481,Right,nd1N00006,S
05481d403,nd1S05481,Right,nd1N00006,S
05481d419,nd1S05481,Right,nd1N00006,S
05481d42,nd1S05481,Right,nd1N00006,S
05481d429,nd1S05481,Right,nd1N00006,S
05481d432,nd1S05481,Left,nd1N00006,S
05481d433,nd1S05481,Left,nd1N00006,S
05481d451,nd1S05481,Right,nd1N00006,S
05481d453,nd1S05481,Right,nd1N00006,S
05481d454,nd1S05481,Right,nd1N00006,S
05481d47,nd1S05481,Left,nd1N00006,S
05481d470,nd1S05481,Left,nd1N00006,S
05481d488,nd1S05481,Right,nd1N00006,S
05481d500,nd1S05481,Left,nd1N00006,S
05481d521,nd1S05481,Right,nd1N00006,S
05481d524,nd1S05481,Right,nd1N00006,S
05481d56,nd1S05481,Left,nd1N00006,S
05481d64,nd1S05481,Right,nd1N00006,S
05481d76,nd1S05481,Left,nd1N00006,S
05481d80,nd1S05481,Right,nd1N00006,S
05481d83,nd1S05481,Right,nd1N00006,S
05482d134,nd1S05482,Left,nd1N00006,S
05482d138,nd1S05482,Left,nd1N00006,S
05482d141,nd1S05482,Right,nd1N00006,S
05482d142,nd1S05482,Right,nd1N00006,S
05482d27,nd1S05482,Right,nd1N00006,S
05482d28,nd1S05482,Right,nd1N00006,S
05482d29,nd1S05482,Right,nd1N00006,S
05482d294,nd1S05482,Left,nd1N00006,S
05482d301,nd1S05482,Left,nd1N00006,S
05482d304,nd1S05482,Left,nd1N00006,S
05482d318,nd1S05482,Right,nd1N00006,S
05482d32,nd1S05482,Right,nd1N00006,S
05482d323,nd1S05482,Right,nd1N00006,S
05482d324,nd1S05482,Right,nd1N00006,S
05482d325,nd1S05482,Right,nd1N00006,S
05482d350,nd1S05482,Left,nd1N00006,S
05482d355,nd1S05482,Right,nd1N00006,S
05482d38,nd1S05482,Left,nd1N00006,S
05482d387,nd1S05482,Left,nd1N00006,S
05482d398,nd1S05482,Right,nd1N00006,S
05482d405,nd1S05482,Right,nd1N00006,S
05482d414,nd1S05482,Left,nd1N00006,S
05482d415,nd1S05482,Left,nd1N00006,S
05482d433,nd1S05482,Right,nd1N00006,S
05482d434,nd1S05482,Right,nd1N00006,S
05482d435,nd1S05482,Right,nd1N00006,S
05482d440,nd1S05482,Left,nd1N00006,S
05482d443,nd1S05482,Left,nd1N00006,S
05482d453,nd1S05482,Left,nd1N00006,S
05482d454,nd1S05482,Left,nd1N00006,S
05482d455,nd1S05482,Left,nd1N00006,S
05482d482,nd1S05482,Right,nd1N00006,S
05482d494,nd1S05482,Right,nd1N00006,S
05482d72,nd1S05482,Left,nd1N00006,S
05482d81,nd1S05482,Left,nd1N00006,S
05484d243,nd1S05484,Right,nd1N00006,N
05484d360,nd1S05484,Left,nd1N00006,N
05485d108,nd1S05485,Right,nd1N00006,N
05485d118,nd1S05485,Left,nd1N00006,N
05485d167,nd1S05485,Left,nd1N00006,N
05485d221,nd1S05485,Right,nd1N00006,N
05485d276,nd1S05485,Right,nd1N00006,N
05486d103,nd1S05486,Left,nd1N00006,S
05486d108,nd1S05486,Left,nd1N00006,S
05486d164,nd1S05486,Left,nd1N00006,S
05486d174,nd1S05486,Right,nd1N00006,S
05486d186,nd1S05486,Left,nd1N00006,S
05486d191,nd1S05486,Left,nd1N00006,S
05486d199,nd1S05486,Right,nd1N00006,S
05486d200,nd1S05486,Right,nd1N00006,S
05486d290,nd1S05486,Left,nd1N00006,S
05486d300,nd1S05486,Right,nd1N00006,S
05486d308,nd1S05486,Right,nd1N00006,S
05486d374,nd1S05486,Left,nd1N00006,S
05486d379,nd1S05486,Left,nd1N00006,S
05486d380,nd1S05486,Left,nd1N00006,S
05486d382,nd1S05486,Left,nd1N00006,S
05486d40,nd1S05486,Right,nd1N00006,S
05486d41,nd1S05486,Right,nd1N00006,S
05486d424,nd1S05486,Left,nd1N00006,S
05486d425,nd1S05486,Left,nd1N00006,S
05486d434,nd1S05486,Right,nd1N00006,S
05486d445,nd1S05486,Left,nd1N00006,S
05486d457,nd1S05486,Right,nd1N00006,S
05486d459,nd1S05486,Right,nd1N00006,S
05486d476,nd1S05486,Left,nd1N00006,S
05486d494,nd1S05486,Right,nd1N00006,S
05486d62,nd1S05486,Left,nd1N00006,S
05486d71,nd1S05486,Right,nd1N00006,S
05486d88,nd1S05486,Right,nd1N00006,S
05487d105,nd1S05487,Left,nd1N00006,S
05487d110,nd1S05487,Right,nd1N00006,S
05487d113,nd1S05487,Right,nd1N00006,S
05487d243,nd1S05487,Left,nd1N00006,S
05487d60,nd1S05487,Left,nd1N00006,S
05487d82,nd1S05487,Left,nd1N00006,S
05489d106,nd1S05489,Left,nd1N00006,N
05489d118,nd1S05489,Right,nd1N00006,N
05489d176,nd1S05489,Right,nd1N00006,N
05489d311,nd1S05489,Right,nd1N00006,N
05489d338,nd1S05489,Left,nd1N00006,N
05489d38,nd1S05489,Left,nd1N00006,N
05489d389,nd1S05489,Right,nd1N00006,N
05489d448,nd1S05489,Right,nd1N00006,N
05490d222,nd1S05490,Left,nd1N00006,N
05490d238,nd1S05490,Right,nd1N00006,N
05490d459,nd1S05490,Left,nd1N00006,N
05490d481,nd1S05490,Right,nd1N00006,N
05490d88,nd1S05490,Right,nd1N00006,N
05491d140,nd1S05491,Right,nd1N00006,N
05491d143,nd1S05491,Right,nd1N00006,N
05491d148,nd1S05491,Right,nd1N00006,N
05491d67,nd1S05491,Left,nd1N00006,N
05492d234,nd1S05492,Right,nd1N00006,N
05493d104,nd1S05493,Left,nd1N00006,N
05493d163,nd1S05493,Left,nd1N00006,N
05493d358,nd1S05493,Right,nd1N00006,N
05493d410,nd1S05493,Left,nd1N00006,N
05496d110,nd1S05496,Right,nd1N00006,S
05496d117,nd1S05496,Left,nd1N00006,S
05496d128,nd1S05496,Right,nd1N00006,S
05496d135,nd1S05496,Left,nd1N00006,S
05496d146,nd1S05496,Right,nd1N00006,S
05496d165,nd1S05496,Left,nd1N00006,S
05496d180,nd1S05496,Right,nd1N00006,S
05496d184,nd1S05496,Right,nd1N00006,S
05496d185,nd1S05496,Right,nd1N00006,S
05496d195,nd1S05496,Left,nd1N00006,S
05496d208,nd1S05496,Right,nd1N00006,S
05496d263,nd1S05496,Left,nd1N00006,S
05496d264,nd1S05496,Left,nd1N00006,S
05496d277,nd1S05496,Left,nd1N00006,S
05496d285,nd1S05496,Left,nd1N00006,S
05496d288,nd1S05496,Left,nd1N00006,S
05496d293,nd1S05496,Right,nd1N00006,S
05496d295,nd1S05496,Right,nd1N00006,S
05496d296,nd1S05496,Right,nd1N00006,S
05496d311,nd1S05496,Left,nd1N00006,S
05496d477,nd1S05496,Left,nd1N00006,S
05496d478,nd1S05496,Left,nd1N00006,S
05496d496,nd1S05496,Right,nd1N00006,S
05496d522,nd1S05496,Right,nd1N00006,S
05496d526,nd1S05496,Left,nd1N00006,S
05496d537,nd1S05496,Left,nd1N00006,S
05496d548,nd1S05496,Right,nd1N00006,S
05496d556,nd1S05496,Right,nd1N00006,S
05496d558,nd1S05496,Right,nd1N00006,S
05496d581,nd1S05496,Right,nd1N00006,S
05496d602,nd1S05496,Right,nd1N00006,S
05496d603,nd1S05496,Right,nd1N00006,S
05496d604,nd1S05496,Right,nd1N00006,S
05496d607,nd1S05496,Right,nd1N00006,S
05496d608,nd1S05496,Right,nd1N00006,S
05496d624,nd1S05496,Left,nd1N00006,S
05496d637,nd1S05496,Right,nd1N00006,S
05496d638,nd1S05496,Right,nd1N00006,S
05496d642,nd1S05496,Right,nd1N00006,S
05496d644,nd1S05496,Right,nd1N00006,S
05496d71,nd1S05496,Left,nd1N00006,S
05496d744,nd1S05496,Right,nd1N00006,S
05496d762,nd1S05496,Left,nd1N00006,S
05496d770,nd1S05496,Left,nd1N00006,S
05496d774,nd1S05496,Right,nd1N00006,S
05496d780,nd1S05496,Right,nd1N00006,S
05496d794,nd1S05496,Left,nd1N00006,S
05496d799,nd1S05496,Left,nd1N00006,S
05496d803,nd1S05496,Right,nd1N00006,S
05496d804,nd1S05496,Right,nd1N00006,S
05496d809,nd1S05496,Right,nd1N00006,S
05496d81,nd1S05496,Left,nd1N00006,S
05496d820,nd1S05496,Left,nd1N00006,S
05496d830,nd1S05496,Left,nd1N00006,S
05496d835,nd1S05496,Right,nd1N00006,S
05496d836,nd1S05496,Right,nd1N00006,S
05496d838,nd1S05496,Right,nd1N00006,S
05496d858,nd1S05496,Left,nd1N00006,S
05496d86,nd1S05496,Left,nd1N00006,S
05496d866,nd1S05496,Right,nd1N00006,S
05496d870,nd1S05496,Right,nd1N00006,S
