sequenceid,subjectid,eye,sensorid,contacts
05560d93,nd1S05560,Left,nd1N00020,T
05560d94,nd1S05560,Right,nd1N00020,T
05561d27,nd1S05561,Left,nd1N00020,N
05562d130,nd1S05562,Right,nd1N00020,N
05562d29,nd1S05562,Left,nd1N00020,N
05562d331,nd1S05562,Right,nd1N00020,N
05565d114,nd1S05565,Left,nd1N00020,N
05565d18,nd1S05565,Left,nd1N00020,N
05565d273,nd1S05565,Right,nd1N00020,N
05565d342,nd1S05565,Right,nd1N00020,N
05565d458,nd1S05565,Left,nd1N00020,N
05565d51,nd1S05565,Left,nd1N00020,N
05567d15,nd1S05567,Right,nd1N00020,S
05567d88,nd1S05567,Right,nd1N00020,S
05568d118,nd1S05568,Left,nd1N00020,S
05568d148,nd1S05568,Left,nd1N00020,S
05568d179,nd1S05568,Right,nd1N00020,S
05568d180,nd1S05568,Left,nd1N00020,S
05568d308,nd1S05568,Right,nd1N00020,S
05568d310,nd1S05568,Right,nd1N00020,S
05568d311,nd1S05568,Left,nd1N00020,S
05568d312,nd1S05568,Right,nd1N00020,S
05568d365,nd1S05568,Left,nd1N00020,S
05568d371,nd1S05568,Right,nd1N00020,S
05568d373,nd1S05568,Right,nd1N00020,S
05568d374,nd1S05568,Left,nd1N00020,S
05568d63,nd1S05568,Left,nd1N00020,S
05568d92,nd1S05568,Left,nd1N00020,S
05570d54,nd1S05570,Right,nd1N00020,N
05576d14,nd1S05576,Left,nd1N00020,S
05576d18,nd1S05576,Left,nd1N00020,S
05576d77,nd1S05576,Right,nd1N00020,S
05577d37,nd1S05577,Right,nd1N00020,N
05582d106,nd1S05582,Right,nd1N00020,N
05583d111,nd1S05583,Left,nd1N00020,N
05583d77,nd1S05583,Left,nd1N00020,N
05585d13,nd1S05585,Right,nd1N00020,N
05585d144,nd1S05585,Right,nd1N00020,N
05585d148,nd1S05585,Left,nd1N00020,N
05585d231,nd1S05585,Left,nd1N00020,N
05585d32,nd1S05585,Left,nd1N00020,N
05586d12,nd1S05586,Left,nd1N00020,T
05586d13,nd1S05586,Right,nd1N00020,T
05586d14,nd1S05586,Left,nd1N00020,T
05586d15,nd1S05586,Right,nd1N00020,T
05586d16,nd1S05586,Left,nd1N00020,T
05586d17,nd1S05586,Right,nd1N00020,T
05586d68,nd1S05586,Left,nd1N00020,T
05586d69,nd1S05586,Right,nd1N00020,T
05586d70,nd1S05586,Left,nd1N00020,T
05586d71,nd1S05586,Right,nd1N00020,T
05586d72,nd1S05586,Left,nd1N00020,T
05586d73,nd1S05586,Right,nd1N00020,T
05587d16,nd1S05587,Left,nd1N00020,N
05587d746,nd1S05587,Left,nd1N00020,N
05587d826,nd1S05587,Left,nd1N00020,N
05587d827,nd1S05587,Right,nd1N00020,N
05587d85,nd1S05587,Left,nd1N00020,N
05594d2,nd1S05594,Left,nd1N00020,N
05594d446,nd1S05594,Left,nd1N00020,N
05594d98,nd1S05594,Right,nd1N00020,N
05596d412,nd1S05596,Right,nd1N00020,N
05597d249,nd1S05597,Left,nd1N00020,N
05597d251,nd1S05597,Left,nd1N00020,N
05597d26,nd1S05597,Left,nd1N00020,N
05597d28,nd1S05597,Left,nd1N00020,N
05597d56,nd1S05597,Left,nd1N00020,N
05597d87,nd1S05597,Right,nd1N00020,N
05598d110,nd1S05598,Right,nd1N00020,S
05598d114,nd1S05598,Right,nd1N00020,S
05598d143,nd1S05598,Left,nd1N00020,S
05598d26,nd1S05598,Right,nd1N00020,S
05598d260,nd1S05598,Right,nd1N00020,S
05598d29,nd1S05598,Left,nd1N00020,S
05598d30,nd1S05598,Right,nd1N00020,S
05600d134,nd1S05600,Left,nd1N00020,N
05601d1048,nd1S05601,Right,nd1N00020,N
05601d1114,nd1S05601,Right,nd1N00020,N
05601d1115,nd1S05601,Right,nd1N00020,N
05601d125,nd1S05601,Right,nd1N00020,N
05601d1482,nd1S05601,Left,nd1N00020,N
05601d151,nd1S05601,Right,nd1N00020,N
05601d26,nd1S05601,Right,nd1N00020,N
05601d406,nd1S05601,Right,nd1N00020,N
05601d436,nd1S05601,Left,nd1N00020,N
05601d494,nd1S05601,Left,nd1N00020,N
05601d526,nd1S05601,Right,nd1N00020,N
05601d57,nd1S05601,Left,nd1N00020,N
05601d59,nd1S05601,Left,nd1N00020,N
05601d735,nd1S05601,Left,nd1N00020,N
05601d821,nd1S05601,Left,nd1N00020,N
05602d127,nd1S05602,Left,nd1N00020,N
05603d1,nd1S05603,Right,nd1N00020,S
05603d1031,nd1S05603,Left,nd1N00020,S
05603d1062,nd1S05603,Right,nd1N00020,S
05603d1065,nd1S05603,Left,nd1N00020,S
05603d1100,nd1S05603,Left,nd1N00020,S
05603d1195,nd1S05603,Left,nd1N00020,S
05603d1225,nd1S05603,Left,nd1N00020,S
05603d1227,nd1S05603,Right,nd1N00020,S
05603d1230,nd1S05603,Left,nd1N00020,S
05603d1235,nd1S05603,Right,nd1N00020,S
05603d145,nd1S05603,Left,nd1N00020,S
05603d146,nd1S05603,Right,nd1N00020,S
05603d1460,nd1S05603,Left,nd1N00020,S
05603d1467,nd1S05603,Right,nd1N00020,S
05603d1504,nd1S05603,Right,nd1N00020,S
05603d1605,nd1S05603,Right,nd1N00020,S
05603d2,nd1S05603,Left,nd1N00020,S
05603d277,nd1S05603,Left,nd1N00020,S
05603d278,nd1S05603,Right,nd1N00020,S
05603d279,nd1S05603,Left,nd1N00020,S
05603d280,nd1S05603,Right,nd1N00020,S
05603d3,nd1S05603,Right,nd1N00020,S
05603d349,nd1S05603,Right,nd1N00020,S
05603d350,nd1S05603,Left,nd1N00020,S
05603d4,nd1S05603,Left,nd1N00020,S
05603d404,nd1S05603,Right,nd1N00020,S
05603d407,nd1S05603,Left,nd1N00020,S
05603d451,nd1S05603,Right,nd1N00020,S
05603d455,nd1S05603,Right,nd1N00020,S
05603d507,nd1S05603,Left,nd1N00020,S
05603d6,nd1S05603,Left,nd1N00020,S
05603d63,nd1S05603,Left,nd1N00020,S
05603d636,nd1S05603,Right,nd1N00020,S
05603d668,nd1S05603,Right,nd1N00020,S
05603d674,nd1S05603,Left,nd1N00020,S
05603d678,nd1S05603,Left,nd1N00020,S
05603d706,nd1S05603,Right,nd1N00020,S
05603d710,nd1S05603,Right,nd1N00020,S
05603d796,nd1S05603,Right,nd1N00020,S
05603d797,nd1S05603,Left,nd1N00020,S
05603d798,nd1S05603,Right,nd1N00020,S
05603d823,nd1S05603,Left,nd1N00020,S
05603d826,nd1S05603,Right,nd1N00020,S
05603d858,nd1S05603,Right,nd1N00020,S
05603d95,nd1S05603,Left,nd1N00020,S
05603d96,nd1S05603,Right,nd1N00020,S
05605d4,nd1S05605,Left,nd1N00020,N
05605d58,nd1S05605,Right,nd1N00020,N
05606d33,nd1S05606,Left,nd1N00020,N
05608d126,nd1S05608,Right,nd1N00020,N
05608d155,nd1S05608,Left,nd1N00020,N
05608d359,nd1S05608,Right,nd1N00020,N
05608d362,nd1S05608,Left,nd1N00020,N
05608d363,nd1S05608,Right,nd1N00020,N
05608d517,nd1S05608,Left,nd1N00020,N
05609d261,nd1S05609,Left,nd1N00020,N
05609d298,nd1S05609,Right,nd1N00020,N
05609d62,nd1S05609,Right,nd1N00020,N
05609d91,nd1S05609,Left,nd1N00020,N
05609d92,nd1S05609,Right,nd1N00020,N
05610d121,nd1S05610,Left,nd1N00020,N
05610d61,nd1S05610,Left,nd1N00020,N
05610d63,nd1S05610,Left,nd1N00020,N
05611d198,nd1S05611,Right,nd1N00020,N
05611d36,nd1S05611,Right,nd1N00020,N
05611d445,nd1S05611,Left,nd1N00020,N
05611d487,nd1S05611,Right,nd1N00020,N
05611d6,nd1S05611,Left,nd1N00020,N
05611d719,nd1S05611,Left,nd1N00020,N
05611d799,nd1S05611,Right,nd1N00020,N
05612d103,nd1S05612,Left,nd1N00020,N
05612d156,nd1S05612,Left,nd1N00020,N
05612d269,nd1S05612,Left,nd1N00020,N
05612d3,nd1S05612,Right,nd1N00020,N
05614d1,nd1S05614,Right,nd1N00020,S
05614d3,nd1S05614,Right,nd1N00020,S
05614d332,nd1S05614,Left,nd1N00020,S
05614d39,nd1S05614,Left,nd1N00020,S
05614d41,nd1S05614,Left,nd1N00020,S
05614d5,nd1S05614,Right,nd1N00020,S
05614d6,nd1S05614,Left,nd1N00020,S
05615d101,nd1S05615,Left,nd1N00020,N
05615d102,nd1S05615,Right,nd1N00020,N
05615d272,nd1S05615,Left,nd1N00020,N
05615d397,nd1S05615,Right,nd1N00020,N
05615d404,nd1S05615,Right,nd1N00020,N
05615d588,nd1S05615,Right,nd1N00020,N
05615d616,nd1S05615,Right,nd1N00020,N
05615d98,nd1S05615,Right,nd1N00020,N
05616d1035,nd1S05616,Right,nd1N00020,N
05616d1485,nd1S05616,Right,nd1N00020,N
05616d363,nd1S05616,Right,nd1N00020,N
05616d367,nd1S05616,Right,nd1N00020,N
05616d428,nd1S05616,Left,nd1N00020,N
05616d478,nd1S05616,Right,nd1N00020,N
05616d479,nd1S05616,Left,nd1N00020,N
05616d480,nd1S05616,Right,nd1N00020,N
05616d580,nd1S05616,Left,nd1N00020,N
05616d586,nd1S05616,Right,nd1N00020,N
05616d60,nd1S05616,Left,nd1N00020,N
05616d616,nd1S05616,Left,nd1N00020,N
05616d622,nd1S05616,Right,nd1N00020,N
05616d652,nd1S05616,Right,nd1N00020,N
05616d657,nd1S05616,Left,nd1N00020,N
05616d696,nd1S05616,Right,nd1N00020,N
05616d803,nd1S05616,Left,nd1N00020,N
05617d118,nd1S05617,Left,nd1N00020,S
05617d151,nd1S05617,Right,nd1N00020,S
05617d43,nd1S05617,Left,nd1N00020,S
05617d44,nd1S05617,Right,nd1N00020,S
05617d47,nd1S05617,Left,nd1N00020,S
05617d74,nd1S05617,Right,nd1N00020,S
05617d89,nd1S05617,Right,nd1N00020,S
05618d1130,nd1S05618,Left,nd1N00020,N
05618d119,nd1S05618,Left,nd1N00020,N
05618d1596,nd1S05618,Right,nd1N00020,N
05618d1601,nd1S05618,Right,nd1N00020,N
05618d282,nd1S05618,Right,nd1N00020,N
05618d347,nd1S05618,Left,nd1N00020,N
05618d349,nd1S05618,Left,nd1N00020,N
05618d47,nd1S05618,Left,nd1N00020,N
05618d523,nd1S05618,Right,nd1N00020,N
05618d692,nd1S05618,Right,nd1N00020,N
05618d722,nd1S05618,Right,nd1N00020,N
05618d787,nd1S05618,Left,nd1N00020,N
05618d823,nd1S05618,Left,nd1N00020,N
05618d882,nd1S05618,Left,nd1N00020,N
05619d1047,nd1S05619,Left,nd1N00020,N
05619d1116,nd1S05619,Left,nd1N00020,N
05619d1248,nd1S05619,Left,nd1N00020,N
05619d1509,nd1S05619,Right,nd1N00020,N
05619d1551,nd1S05619,Right,nd1N00020,N
05619d1588,nd1S05619,Left,nd1N00020,N
05619d160,nd1S05619,Left,nd1N00020,N
05619d286,nd1S05619,Left,nd1N00020,N
05619d449,nd1S05619,Right,nd1N00020,N
05619d450,nd1S05619,Left,nd1N00020,N
05619d504,nd1S05619,Right,nd1N00020,N
05619d57,nd1S05619,Left,nd1N00020,N
05619d671,nd1S05619,Right,nd1N00020,N
05619d742,nd1S05619,Left,nd1N00020,N
05619d743,nd1S05619,Right,nd1N00020,N
05619d770,nd1S05619,Left,nd1N00020,N
05619d89,nd1S05619,Left,nd1N00020,N
05621d6,nd1S05621,Left,nd1N00020,N
05621d99,nd1S05621,Right,nd1N00020,N
05622d385,nd1S05622,Left,nd1N00020,N
05622d415,nd1S05622,Left,nd1N00020,N
05622d416,nd1S05622,Right,nd1N00020,N
05622d616,nd1S05622,Right,nd1N00020,N
05622d625,nd1S05622,Left,nd1N00020,N
05622d626,nd1S05622,Right,nd1N00020,N
05622d712,nd1S05622,Right,nd1N00020,N
05622d88,nd1S05622,Left,nd1N00020,N
05623d145,nd1S05623,Left,nd1N00020,N
05623d174,nd1S05623,Right,nd1N00020,N
05623d370,nd1S05623,Right,nd1N00020,N
05623d452,nd1S05623,Right,nd1N00020,N
05623d615,nd1S05623,Left,nd1N00020,N
05623d801,nd1S05623,Right,nd1N00020,N
05624d126,nd1S05624,Right,nd1N00020,N
05624d179,nd1S05624,Left,nd1N00020,N
05624d208,nd1S05624,Right,nd1N00020,N
05624d440,nd1S05624,Left,nd1N00020,N
05624d551,nd1S05624,Right,nd1N00020,N
05624d96,nd1S05624,Right,nd1N00020,N
05626d105,nd1S05626,Left,nd1N00020,N
05626d341,nd1S05626,Right,nd1N00020,N
05626d640,nd1S05626,Right,nd1N00020,N
05626d667,nd1S05626,Left,nd1N00020,N
05626d73,nd1S05626,Left,nd1N00020,N
05628d110,nd1S05628,Right,nd1N00020,N
05629d356,nd1S05629,Left,nd1N00020,N
05629d357,nd1S05629,Right,nd1N00020,N
05629d395,nd1S05629,Left,nd1N00020,N
05629d449,nd1S05629,Left,nd1N00020,N
05629d451,nd1S05629,Left,nd1N00020,N
05629d585,nd1S05629,Right,nd1N00020,N
05629d633,nd1S05629,Right,nd1N00020,N
05629d922,nd1S05629,Left,nd1N00020,N
05630d357,nd1S05630,Left,nd1N00020,N
05630d360,nd1S05630,Right,nd1N00020,N
05634d148,nd1S05634,Left,nd1N00020,S
05634d212,nd1S05634,Left,nd1N00020,S
05634d248,nd1S05634,Right,nd1N00020,S
05634d250,nd1S05634,Right,nd1N00020,S
05634d335,nd1S05634,Right,nd1N00020,S
05634d34,nd1S05634,Left,nd1N00020,S
05634d367,nd1S05634,Right,nd1N00020,S
05634d5,nd1S05634,Right,nd1N00020,S
05635d276,nd1S05635,Left,nd1N00020,S
05635d278,nd1S05635,Left,nd1N00020,S
05635d3,nd1S05635,Right,nd1N00020,S
05635d34,nd1S05635,Right,nd1N00020,S
05635d355,nd1S05635,Left,nd1N00020,S
05635d383,nd1S05635,Left,nd1N00020,S
05635d414,nd1S05635,Left,nd1N00020,S
05635d494,nd1S05635,Left,nd1N00020,S
05635d61,nd1S05635,Left,nd1N00020,S
05635d628,nd1S05635,Left,nd1N00020,S
05635d634,nd1S05635,Right,nd1N00020,S
05635d668,nd1S05635,Left,nd1N00020,S
05635d703,nd1S05635,Left,nd1N00020,S
05635d705,nd1S05635,Left,nd1N00020,S
05635d707,nd1S05635,Left,nd1N00020,S
05635d737,nd1S05635,Left,nd1N00020,S
05635d92,nd1S05635,Right,nd1N00020,S
05636d149,nd1S05636,Left,nd1N00020,S
05636d150,nd1S05636,Right,nd1N00020,S
05636d277,nd1S05636,Left,nd1N00020,S
05636d278,nd1S05636,Right,nd1N00020,S
05636d280,nd1S05636,Right,nd1N00020,S
05636d281,nd1S05636,Left,nd1N00020,S
05636d4,nd1S05636,Left,nd1N00020,S
05636d409,nd1S05636,Left,nd1N00020,S
05636d443,nd1S05636,Left,nd1N00020,S
05636d492,nd1S05636,Left,nd1N00020,S
05636d493,nd1S05636,Right,nd1N00020,S
05636d494,nd1S05636,Left,nd1N00020,S
05636d496,nd1S05636,Left,nd1N00020,S
05636d623,nd1S05636,Right,nd1N00020,S
05636d625,nd1S05636,Left,nd1N00020,S
05636d671,nd1S05636,Right,nd1N00020,S
05636d674,nd1S05636,Left,nd1N00020,S
05636d95,nd1S05636,Left,nd1N00020,S
05637d34,nd1S05637,Right,nd1N00020,N
05637d35,nd1S05637,Left,nd1N00020,N
05638d1,nd1S05638,Right,nd1N00020,S
05638d198,nd1S05638,Left,nd1N00020,S
05638d200,nd1S05638,Left,nd1N00020,S
05638d261,nd1S05638,Left,nd1N00020,S
05638d300,nd1S05638,Left,nd1N00020,S
05638d31,nd1S05638,Left,nd1N00020,S
05638d32,nd1S05638,Right,nd1N00020,S
05638d360,nd1S05638,Left,nd1N00020,S
05638d361,nd1S05638,Right,nd1N00020,S
05638d449,nd1S05638,Left,nd1N00020,S
05638d491,nd1S05638,Right,nd1N00020,S
05638d492,nd1S05638,Left,nd1N00020,S
05638d5,nd1S05638,Right,nd1N00020,S
05638d67,nd1S05638,Left,nd1N00020,S
05638d70,nd1S05638,Right,nd1N00020,S
05639d2,nd1S05639,Left,nd1N00020,S
05639d3,nd1S05639,Right,nd1N00020,S
05639d35,nd1S05639,Left,nd1N00020,S
05639d36,nd1S05639,Right,nd1N00020,S
05641d3,nd1S05641,Right,nd1N00020,S
05641d32,nd1S05641,Right,nd1N00020,S
05641d35,nd1S05641,Left,nd1N00020,S
05641d64,nd1S05641,Right,nd1N00020,S
05642d114,nd1S05642,Right,nd1N00020,N
05642d1316,nd1S05642,Right,nd1N00020,N
05642d171,nd1S05642,Right,nd1N00020,N
05642d179,nd1S05642,Left,nd1N00020,N
05642d319,nd1S05642,Left,nd1N00020,N
05642d359,nd1S05642,Left,nd1N00020,N
05642d779,nd1S05642,Left,nd1N00020,N
05642d836,nd1S05642,Left,nd1N00020,N
05643d249,nd1S05643,Right,nd1N00020,S
05643d305,nd1S05643,Left,nd1N00020,S
05643d91,nd1S05643,Left,nd1N00020,S
05643d95,nd1S05643,Left,nd1N00020,S
05644d61,nd1S05644,Right,nd1N00020,N
05645d342,nd1S05645,Right,nd1N00020,N
05645d4,nd1S05645,Left,nd1N00020,N
05645d408,nd1S05645,Right,nd1N00020,N
05645d6,nd1S05645,Left,nd1N00020,N
05645d92,nd1S05645,Right,nd1N00020,N
05647d2,nd1S05647,Left,nd1N00020,N
05647d67,nd1S05647,Right,nd1N00020,N
05649d171,nd1S05649,Right,nd1N00020,N
05649d176,nd1S05649,Right,nd1N00020,N
05649d181,nd1S05649,Left,nd1N00020,N
05649d248,nd1S05649,Right,nd1N00020,N
05649d303,nd1S05649,Left,nd1N00020,N
05650d1,nd1S05650,Left,nd1N00020,N
05650d228,nd1S05650,Right,nd1N00020,N
05650d296,nd1S05650,Left,nd1N00020,N
05650d371,nd1S05650,Right,nd1N00020,N
05650d60,nd1S05650,Left,nd1N00020,N
05651d1,nd1S05651,Right,nd1N00020,N
05651d147,nd1S05651,Left,nd1N00020,N
05651d248,nd1S05651,Right,nd1N00020,N
05651d303,nd1S05651,Right,nd1N00020,N
05651d43,nd1S05651,Right,nd1N00020,N
05652d31,nd1S05652,Left,nd1N00020,S
05652d34,nd1S05652,Right,nd1N00020,S
05652d4,nd1S05652,Right,nd1N00020,S
05652d63,nd1S05652,Right,nd1N00020,S
05652d64,nd1S05652,Left,nd1N00020,S
05653d32,nd1S05653,Right,nd1N00020,N
05653d325,nd1S05653,Right,nd1N00020,N
05653d35,nd1S05653,Left,nd1N00020,N
05653d385,nd1S05653,Right,nd1N00020,N
05654d154,nd1S05654,Right,nd1N00020,N
05654d188,nd1S05654,Left,nd1N00020,N
05654d5,nd1S05654,Left,nd1N00020,N
05655d64,nd1S05655,Left,nd1N00020,N
05655d94,nd1S05655,Left,nd1N00020,N
05656d1,nd1S05656,Left,nd1N00020,T
05656d1016,nd1S05656,Left,nd1N00020,T
05656d1017,nd1S05656,Left,nd1N00020,T
05656d1018,nd1S05656,Right,nd1N00020,T
05656d1019,nd1S05656,Right,nd1N00020,T
05656d1020,nd1S05656,Left,nd1N00020,T
05656d1021,nd1S05656,Left,nd1N00020,T
05656d1022,nd1S05656,Right,nd1N00020,T
05656d1023,nd1S05656,Right,nd1N00020,T
05656d121,nd1S05656,Left,nd1N00020,T
05656d122,nd1S05656,Right,nd1N00020,T
05656d123,nd1S05656,Left,nd1N00020,T
05656d124,nd1S05656,Right,nd1N00020,T
05656d125,nd1S05656,Left,nd1N00020,T
05656d126,nd1S05656,Right,nd1N00020,T
05656d2,nd1S05656,Right,nd1N00020,T
05656d290,nd1S05656,Left,nd1N00020,T
05656d291,nd1S05656,Right,nd1N00020,T
05656d292,nd1S05656,Left,nd1N00020,T
05656d293,nd1S05656,Right,nd1N00020,T
05656d294,nd1S05656,Left,nd1N00020,T
05656d295,nd1S05656,Right,nd1N00020,T
05656d296,nd1S05656,Right,nd1N00020,T
05656d297,nd1S05656,Left,nd1N00020,T
05656d298,nd1S05656,Right,nd1N00020,T
05656d299,nd1S05656,Left,nd1N00020,T
05656d3,nd1S05656,Left,nd1N00020,T
05656d300,nd1S05656,Right,nd1N00020,T
05656d301,nd1S05656,Left,nd1N00020,T
05656d31,nd1S05656,Left,nd1N00020,T
05656d32,nd1S05656,Right,nd1N00020,T
05656d326,nd1S05656,Right,nd1N00020,T
05656d327,nd1S05656,Left,nd1N00020,T
05656d328,nd1S05656,Right,nd1N00020,T
05656d329,nd1S05656,Left,nd1N00020,T
05656d33,nd1S05656,Left,nd1N00020,T
05656d330,nd1S05656,Right,nd1N00020,T
05656d331,nd1S05656,Left,nd1N00020,T
05656d34,nd1S05656,Right,nd1N00020,T
05656d35,nd1S05656,Left,nd1N00020,T
05656d356,nd1S05656,Right,nd1N00020,T
05656d357,nd1S05656,Left,nd1N00020,T
05656d358,nd1S05656,Right,nd1N00020,T
05656d359,nd1S05656,Left,nd1N00020,T
05656d36,nd1S05656,Right,nd1N00020,T
05656d360,nd1S05656,Right,nd1N00020,T
05656d361,nd1S05656,Left,nd1N00020,T
05656d4,nd1S05656,Right,nd1N00020,T
05656d416,nd1S05656,Left,nd1N00020,T
05656d417,nd1S05656,Right,nd1N00020,T
05656d418,nd1S05656,Left,nd1N00020,T
05656d419,nd1S05656,Right,nd1N00020,T
05656d420,nd1S05656,Left,nd1N00020,T
05656d421,nd1S05656,Right,nd1N00020,T
05656d5,nd1S05656,Left,nd1N00020,T
05656d537,nd1S05656,Right,nd1N00020,T
05656d539,nd1S05656,Left,nd1N00020,T
05656d541,nd1S05656,Right,nd1N00020,T
05656d543,nd1S05656,Left,nd1N00020,T
05656d545,nd1S05656,Right,nd1N00020,T
05656d547,nd1S05656,Left,nd1N00020,T
05656d573,nd1S05656,Right,nd1N00020,T
05656d575,nd1S05656,Left,nd1N00020,T
05656d577,nd1S05656,Right,nd1N00020,T
05656d579,nd1S05656,Left,nd1N00020,T
05656d581,nd1S05656,Right,nd1N00020,T
05656d583,nd1S05656,Left,nd1N00020,T
05656d6,nd1S05656,Right,nd1N00020,T
05656d608,nd1S05656,Left,nd1N00020,T
05656d609,nd1S05656,Right,nd1N00020,T
05656d61,nd1S05656,Left,nd1N00020,T
05656d610,nd1S05656,Left,nd1N00020,T
05656d611,nd1S05656,Right,nd1N00020,T
05656d612,nd1S05656,Left,nd1N00020,T
05656d613,nd1S05656,Right,nd1N00020,T
05656d614,nd1S05656,Left,nd1N00020,T
05656d615,nd1S05656,Right,nd1N00020,T
05656d616,nd1S05656,Left,nd1N00020,T
05656d617,nd1S05656,Right,nd1N00020,T
05656d618,nd1S05656,Left,nd1N00020,T
05656d619,nd1S05656,Right,nd1N00020,T
05656d62,nd1S05656,Right,nd1N00020,T
05656d63,nd1S05656,Left,nd1N00020,T
05656d64,nd1S05656,Right,nd1N00020,T
05656d644,nd1S05656,Left,nd1N00020,T
05656d645,nd1S05656,Right,nd1N00020,T
05656d646,nd1S05656,Left,nd1N00020,T
05656d647,nd1S05656,Right,nd1N00020,T
05656d648,nd1S05656,Left,nd1N00020,T
05656d649,nd1S05656,Right,nd1N00020,T
05656d65,nd1S05656,Left,nd1N00020,T
05656d66,nd1S05656,Right,nd1N00020,T
05656d674,nd1S05656,Left,nd1N00020,T
05656d675,nd1S05656,Right,nd1N00020,T
05656d676,nd1S05656,Left,nd1N00020,T
05656d677,nd1S05656,Right,nd1N00020,T
05656d678,nd1S05656,Left,nd1N00020,T
05656d679,nd1S05656,Right,nd1N00020,T
05656d704,nd1S05656,Left,nd1N00020,T
05656d705,nd1S05656,Right,nd1N00020,T
05656d706,nd1S05656,Left,nd1N00020,T
05656d707,nd1S05656,Right,nd1N00020,T
05656d708,nd1S05656,Left,nd1N00020,T
05656d709,nd1S05656,Right,nd1N00020,T
05656d734,nd1S05656,Left,nd1N00020,T
05656d735,nd1S05656,Right,nd1N00020,T
05656d736,nd1S05656,Left,nd1N00020,T
05656d737,nd1S05656,Right,nd1N00020,T
05656d738,nd1S05656,Left,nd1N00020,T
05656d739,nd1S05656,Right,nd1N00020,T
05656d764,nd1S05656,Left,nd1N00020,T
05656d765,nd1S05656,Right,nd1N00020,T
05656d766,nd1S05656,Left,nd1N00020,T
05656d767,nd1S05656,Right,nd1N00020,T
05656d768,nd1S05656,Left,nd1N00020,T
05656d769,nd1S05656,Right,nd1N00020,T
05656d91,nd1S05656,Left,nd1N00020,T
05656d92,nd1S05656,Right,nd1N00020,T
05656d93,nd1S05656,Left,nd1N00020,T
05656d94,nd1S05656,Right,nd1N00020,T
05656d95,nd1S05656,Left,nd1N00020,T
05656d96,nd1S05656,Right,nd1N00020,T
05658d163,nd1S05658,Left,nd1N00020,N
05658d31,nd1S05658,Left,nd1N00020,N
05658d340,nd1S05658,Right,nd1N00020,N
05658d396,nd1S05658,Right,nd1N00020,N
05659d169,nd1S05659,Right,nd1N00020,N
05659d213,nd1S05659,Right,nd1N00020,N
05659d454,nd1S05659,Right,nd1N00020,N
05661d1144,nd1S05661,Left,nd1N00020,N
05661d1187,nd1S05661,Left,nd1N00020,N
05661d1230,nd1S05661,Left,nd1N00020,N
05661d323,nd1S05661,Right,nd1N00020,N
05661d5,nd1S05661,Left,nd1N00020,N
05661d636,nd1S05661,Left,nd1N00020,N
05661d637,nd1S05661,Right,nd1N00020,N
05661d796,nd1S05661,Right,nd1N00020,N
05661d858,nd1S05661,Right,nd1N00020,N
05662d156,nd1S05662,Right,nd1N00020,N
05662d158,nd1S05662,Right,nd1N00020,N
05662d160,nd1S05662,Right,nd1N00020,N
05662d192,nd1S05662,Right,nd1N00020,N
05662d31,nd1S05662,Left,nd1N00020,N
05662d63,nd1S05662,Left,nd1N00020,N
05663d1116,nd1S05663,Left,nd1N00020,N
05663d1436,nd1S05663,Right,nd1N00020,N
05663d309,nd1S05663,Right,nd1N00020,N
05663d32,nd1S05663,Right,nd1N00020,N
05663d35,nd1S05663,Left,nd1N00020,N
05663d431,nd1S05663,Right,nd1N00020,N
05663d432,nd1S05663,Left,nd1N00020,N
05663d701,nd1S05663,Right,nd1N00020,N
05663d763,nd1S05663,Left,nd1N00020,N
05663d91,nd1S05663,Right,nd1N00020,N
05663d93,nd1S05663,Right,nd1N00020,N
05664d1042,nd1S05664,Right,nd1N00020,N
05664d109,nd1S05664,Left,nd1N00020,N
05664d1235,nd1S05664,Right,nd1N00020,N
05664d351,nd1S05664,Left,nd1N00020,N
05664d385,nd1S05664,Right,nd1N00020,N
05664d512,nd1S05664,Right,nd1N00020,N
05664d645,nd1S05664,Right,nd1N00020,N
05664d651,nd1S05664,Left,nd1N00020,N
05664d714,nd1S05664,Left,nd1N00020,N
05665d113,nd1S05665,Left,nd1N00020,S
05665d172,nd1S05665,Right,nd1N00020,S
05665d76,nd1S05665,Left,nd1N00020,S
05666d92,nd1S05666,Right,nd1N00020,N
05667d122,nd1S05667,Right,nd1N00020,N
05667d125,nd1S05667,Left,nd1N00020,N
05668d123,nd1S05668,Left,nd1N00020,N
05668d299,nd1S05668,Left,nd1N00020,N
05668d384,nd1S05668,Left,nd1N00020,N
05668d576,nd1S05668,Left,nd1N00020,N
05668d668,nd1S05668,Right,nd1N00020,N
05668d701,nd1S05668,Left,nd1N00020,N
05668d702,nd1S05668,Right,nd1N00020,N
05668d728,nd1S05668,Right,nd1N00020,N
05669d1,nd1S05669,Left,nd1N00020,N
05669d1197,nd1S05669,Left,nd1N00020,N
05669d130,nd1S05669,Left,nd1N00020,N
05669d310,nd1S05669,Right,nd1N00020,N
05669d611,nd1S05669,Left,nd1N00020,N
05669d621,nd1S05669,Left,nd1N00020,N
05669d650,nd1S05669,Right,nd1N00020,N
05669d679,nd1S05669,Left,nd1N00020,N
05669d681,nd1S05669,Left,nd1N00020,N
05669d738,nd1S05669,Right,nd1N00020,N
05669d78,nd1S05669,Right,nd1N00020,N
