sequenceid,subjectid,eye,sensorid,contacts
05713d882,nd1S05713,Right,nd1N00049,N
05713d920,nd1S05713,Right,nd1N00049,N
05714d1228,nd1S05714,Left,nd1N00049,N
05714d1308,nd1S05714,Right,nd1N00049,N
05714d969,nd1S05714,Right,nd1N00049,N
05720d343,nd1S05720,Right,nd1N00049,N
05723d1068,nd1S05723,Left,nd1N00049,N
05723d1073,nd1S05723,Right,nd1N00049,N
05723d1109,nd1S05723,Left,nd1N00049,N
05723d1231,nd1S05723,Right,nd1N00049,N
05723d682,nd1S05723,Right,nd1N00049,N
05723d797,nd1S05723,Right,nd1N00049,N
05731d433,nd1S05731,Left,nd1N00049,N
05731d471,nd1S05731,Left,nd1N00049,N
05731d474,nd1S05731,Left,nd1N00049,N
05733d1098,nd1S05733,Right,nd1N00049,N
05733d1117,nd1S05733,Right,nd1N00049,N
05733d1299,nd1S05733,Left,nd1N00049,N
05733d804,nd1S05733,Right,nd1N00049,N
05733d819,nd1S05733,Left,nd1N00049,N
05733d821,nd1S05733,Left,nd1N00049,N
05733d825,nd1S05733,Right,nd1N00049,N
05734d1072,nd1S05734,Right,nd1N00049,N
05734d1135,nd1S05734,Left,nd1N00049,N
05734d1204,nd1S05734,Right,nd1N00049,N
05734d622,nd1S05734,Left,nd1N00049,N
05734d704,nd1S05734,Right,nd1N00049,N
05734d787,nd1S05734,Left,nd1N00049,N
05735d374,nd1S05735,Right,nd1N00049,N
05735d376,nd1S05735,Right,nd1N00049,N
05735d456,nd1S05735,Right,nd1N00049,N
05735d722,nd1S05735,Left,nd1N00049,N
05735d723,nd1S05735,Left,nd1N00049,N
05735d764,nd1S05735,Left,nd1N00049,N
05735d814,nd1S05735,Left,nd1N00049,N
05742d297,nd1S05742,Left,nd1N00049,N
05742d298,nd1S05742,Left,nd1N00049,N
05742d441,nd1S05742,Right,nd1N00049,N
05752d1040,nd1S05752,Left,nd1N00049,S
05752d1042,nd1S05752,Left,nd1N00049,S
05752d1318,nd1S05752,Right,nd1N00049,S
05752d1346,nd1S05752,Right,nd1N00049,S
05752d1403,nd1S05752,Left,nd1N00049,S
05752d1404,nd1S05752,Left,nd1N00049,S
05752d1407,nd1S05752,Right,nd1N00049,S
05752d1408,nd1S05752,Right,nd1N00049,S
05752d1500,nd1S05752,Left,nd1N00049,S
05752d1502,nd1S05752,Left,nd1N00049,S
05752d1503,nd1S05752,Left,nd1N00049,S
05752d1505,nd1S05752,Right,nd1N00049,S
05752d1507,nd1S05752,Right,nd1N00049,S
05752d767,nd1S05752,Right,nd1N00049,S
05752d769,nd1S05752,Right,nd1N00049,S
05752d838,nd1S05752,Right,nd1N00049,S
05752d839,nd1S05752,Right,nd1N00049,S
05752d931,nd1S05752,Right,nd1N00049,S
05752d967,nd1S05752,Right,nd1N00049,S
05756d425,nd1S05756,Left,nd1N00049,S
05756d427,nd1S05756,Left,nd1N00049,S
05756d429,nd1S05756,Right,nd1N00049,S
05756d430,nd1S05756,Right,nd1N00049,S
05756d431,nd1S05756,Right,nd1N00049,S
05756d495,nd1S05756,Right,nd1N00049,S
05756d627,nd1S05756,Left,nd1N00049,S
05756d629,nd1S05756,Left,nd1N00049,S
05756d634,nd1S05756,Right,nd1N00049,S
05756d78,nd1S05756,Left,nd1N00049,S
05756d80,nd1S05756,Right,nd1N00049,S
05756d82,nd1S05756,Right,nd1N00049,S
05760d694,nd1S05760,Right,nd1N00049,N
05760d841,nd1S05760,Right,nd1N00049,N
05760d960,nd1S05760,Left,nd1N00049,N
05761d757,nd1S05761,Right,nd1N00049,N
05761d758,nd1S05761,Right,nd1N00049,N
05764d1165,nd1S05764,Left,nd1N00049,N
05764d1249,nd1S05764,Left,nd1N00049,N
05764d1253,nd1S05764,Right,nd1N00049,N
05764d1255,nd1S05764,Right,nd1N00049,N
05764d874,nd1S05764,Right,nd1N00049,N
05766d1226,nd1S05766,Right,nd1N00049,N
05766d806,nd1S05766,Left,nd1N00049,N
05766d807,nd1S05766,Left,nd1N00049,N
05766d811,nd1S05766,Right,nd1N00049,N
05775d1296,nd1S05775,Left,nd1N00049,S
05775d1341,nd1S05775,Left,nd1N00049,S
05775d1343,nd1S05775,Right,nd1N00049,S
05775d1381,nd1S05775,Left,nd1N00049,S
05775d1382,nd1S05775,Left,nd1N00049,S
05775d1383,nd1S05775,Right,nd1N00049,S
05775d1473,nd1S05775,Left,nd1N00049,S
05775d1474,nd1S05775,Left,nd1N00049,S
05775d1475,nd1S05775,Right,nd1N00049,S
05775d1476,nd1S05775,Right,nd1N00049,S
05775d834,nd1S05775,Left,nd1N00049,S
05775d835,nd1S05775,Left,nd1N00049,S
05775d837,nd1S05775,Right,nd1N00049,S
05775d839,nd1S05775,Right,nd1N00049,S
05775d900,nd1S05775,Left,nd1N00049,S
05775d905,nd1S05775,Right,nd1N00049,S
05775d906,nd1S05775,Right,nd1N00049,S
05775d942,nd1S05775,Left,nd1N00049,S
05775d944,nd1S05775,Left,nd1N00049,S
05775d946,nd1S05775,Right,nd1N00049,S
05775d948,nd1S05775,Right,nd1N00049,S
05779d230,nd1S05779,Left,nd1N00049,N
05785d1035,nd1S05785,Left,nd1N00049,S
05785d1039,nd1S05785,Right,nd1N00049,S
05785d1041,nd1S05785,Right,nd1N00049,S
05785d1084,nd1S05785,Right,nd1N00049,S
05785d1197,nd1S05785,Right,nd1N00049,S
05785d1198,nd1S05785,Right,nd1N00049,S
05785d435,nd1S05785,Right,nd1N00049,S
05785d505,nd1S05785,Left,nd1N00049,S
05785d598,nd1S05785,Left,nd1N00049,S
05785d601,nd1S05785,Left,nd1N00049,S
05785d603,nd1S05785,Right,nd1N00049,S
05785d605,nd1S05785,Right,nd1N00049,S
05785d642,nd1S05785,Right,nd1N00049,S
05785d643,nd1S05785,Right,nd1N00049,S
05785d726,nd1S05785,Right,nd1N00049,S
05785d993,nd1S05785,Left,nd1N00049,S
05785d997,nd1S05785,Right,nd1N00049,S
05786d637,nd1S05786,Left,nd1N00049,N
05786d639,nd1S05786,Left,nd1N00049,N
05787d635,nd1S05787,Left,nd1N00049,N
05787d712,nd1S05787,Right,nd1N00049,N
05787d815,nd1S05787,Left,nd1N00049,N
05787d820,nd1S05787,Right,nd1N00049,N
05787d894,nd1S05787,Right,nd1N00049,N
05788d1011,nd1S05788,Left,nd1N00049,N
05788d1100,nd1S05788,Left,nd1N00049,N
05788d1104,nd1S05788,Right,nd1N00049,N
05788d1109,nd1S05788,Left,nd1N00049,N
05788d1115,nd1S05788,Right,nd1N00049,N
05788d1224,nd1S05788,Right,nd1N00049,N
05788d263,nd1S05788,Right,nd1N00049,N
05788d334,nd1S05788,Left,nd1N00049,N
05788d425,nd1S05788,Right,nd1N00049,N
05788d829,nd1S05788,Right,nd1N00049,N
05788d830,nd1S05788,Right,nd1N00049,N
05795d585,nd1S05795,Right,nd1N00049,N
05795d923,nd1S05795,Right,nd1N00049,N
05804d1216,nd1S05804,Left,nd1N00049,N
05804d1218,nd1S05804,Left,nd1N00049,N
05804d1220,nd1S05804,Right,nd1N00049,N
05804d1332,nd1S05804,Right,nd1N00049,N
05804d779,nd1S05804,Left,nd1N00049,N
05804d914,nd1S05804,Right,nd1N00049,N
05808d1074,nd1S05808,Left,nd1N00049,T
05808d1075,nd1S05808,Left,nd1N00049,T
05808d1076,nd1S05808,Left,nd1N00049,T
05808d1077,nd1S05808,Left,nd1N00049,T
05808d1078,nd1S05808,Right,nd1N00049,T
05808d1079,nd1S05808,Right,nd1N00049,T
05808d1080,nd1S05808,Right,nd1N00049,T
05808d1081,nd1S05808,Right,nd1N00049,T
05808d1340,nd1S05808,Left,nd1N00049,T
05808d1341,nd1S05808,Left,nd1N00049,T
05808d1342,nd1S05808,Left,nd1N00049,T
05808d1343,nd1S05808,Left,nd1N00049,T
05808d1344,nd1S05808,Right,nd1N00049,T
05808d1345,nd1S05808,Right,nd1N00049,T
05808d1346,nd1S05808,Right,nd1N00049,T
05808d1347,nd1S05808,Right,nd1N00049,T
05808d1382,nd1S05808,Left,nd1N00049,T
05808d1383,nd1S05808,Left,nd1N00049,T
05808d1384,nd1S05808,Left,nd1N00049,T
05808d1385,nd1S05808,Left,nd1N00049,T
05808d1386,nd1S05808,Right,nd1N00049,T
05808d1387,nd1S05808,Right,nd1N00049,T
05808d1388,nd1S05808,Right,nd1N00049,T
05808d1389,nd1S05808,Right,nd1N00049,T
05808d1424,nd1S05808,Left,nd1N00049,T
05808d1425,nd1S05808,Left,nd1N00049,T
05808d1426,nd1S05808,Left,nd1N00049,T
05808d1427,nd1S05808,Left,nd1N00049,T
05808d1428,nd1S05808,Right,nd1N00049,T
05808d1429,nd1S05808,Right,nd1N00049,T
05808d1430,nd1S05808,Right,nd1N00049,T
05808d1431,nd1S05808,Right,nd1N00049,T
05808d1532,nd1S05808,Left,nd1N00049,T
05808d1533,nd1S05808,Left,nd1N00049,T
05808d1534,nd1S05808,Left,nd1N00049,T
05808d1535,nd1S05808,Left,nd1N00049,T
05808d1536,nd1S05808,Right,nd1N00049,T
05808d1537,nd1S05808,Right,nd1N00049,T
05808d1538,nd1S05808,Right,nd1N00049,T
05808d1539,nd1S05808,Right,nd1N00049,T
05808d791,nd1S05808,Left,nd1N00049,T
05808d792,nd1S05808,Left,nd1N00049,T
05808d793,nd1S05808,Left,nd1N00049,T
05808d794,nd1S05808,Left,nd1N00049,T
05808d795,nd1S05808,Right,nd1N00049,T
05808d796,nd1S05808,Right,nd1N00049,T
05808d797,nd1S05808,Right,nd1N00049,T
05808d798,nd1S05808,Right,nd1N00049,T
05808d862,nd1S05808,Left,nd1N00049,T
05808d863,nd1S05808,Left,nd1N00049,T
05808d864,nd1S05808,Left,nd1N00049,T
05808d865,nd1S05808,Left,nd1N00049,T
05808d866,nd1S05808,Right,nd1N00049,T
05808d867,nd1S05808,Right,nd1N00049,T
05808d868,nd1S05808,Right,nd1N00049,T
05808d869,nd1S05808,Right,nd1N00049,T
05808d948,nd1S05808,Left,nd1N00049,T
05808d949,nd1S05808,Left,nd1N00049,T
05808d950,nd1S05808,Left,nd1N00049,T
05808d951,nd1S05808,Left,nd1N00049,T
05808d952,nd1S05808,Right,nd1N00049,T
05808d953,nd1S05808,Right,nd1N00049,T
05808d954,nd1S05808,Right,nd1N00049,T
05808d955,nd1S05808,Right,nd1N00049,T
05808d986,nd1S05808,Left,nd1N00049,T
05808d987,nd1S05808,Left,nd1N00049,T
05808d988,nd1S05808,Left,nd1N00049,T
05808d989,nd1S05808,Left,nd1N00049,T
05808d990,nd1S05808,Right,nd1N00049,T
05808d991,nd1S05808,Right,nd1N00049,T
05808d992,nd1S05808,Right,nd1N00049,T
05808d993,nd1S05808,Right,nd1N00049,T
05809d1308,nd1S05809,Right,nd1N00049,N
05809d1466,nd1S05809,Right,nd1N00049,N
05809d856,nd1S05809,Right,nd1N00049,N
05810d1238,nd1S05810,Right,nd1N00049,N
05810d1256,nd1S05810,Right,nd1N00049,N
05810d1393,nd1S05810,Left,nd1N00049,N
05810d1399,nd1S05810,Right,nd1N00049,N
05810d963,nd1S05810,Right,nd1N00049,N
05812d1095,nd1S05812,Left,nd1N00049,S
05812d1098,nd1S05812,Right,nd1N00049,S
05812d1155,nd1S05812,Left,nd1N00049,S
05812d1156,nd1S05812,Left,nd1N00049,S
05812d1157,nd1S05812,Left,nd1N00049,S
05812d1161,nd1S05812,Right,nd1N00049,S
05812d642,nd1S05812,Left,nd1N00049,S
05812d645,nd1S05812,Right,nd1N00049,S
05812d686,nd1S05812,Left,nd1N00049,S
05812d687,nd1S05812,Right,nd1N00049,S
05812d810,nd1S05812,Right,nd1N00049,S
05812d811,nd1S05812,Right,nd1N00049,S
05812d904,nd1S05812,Left,nd1N00049,S
05812d906,nd1S05812,Right,nd1N00049,S
05812d907,nd1S05812,Right,nd1N00049,S
05812d908,nd1S05812,Right,nd1N00049,S
05812d909,nd1S05812,Right,nd1N00049,S
05820d134,nd1S05820,Right,nd1N00049,S
05820d60,nd1S05820,Left,nd1N00049,S
05820d66,nd1S05820,Right,nd1N00049,S
05824d446,nd1S05824,Left,nd1N00049,S
05824d450,nd1S05824,Right,nd1N00049,S
05824d794,nd1S05824,Left,nd1N00049,S
05824d796,nd1S05824,Right,nd1N00049,S
05824d841,nd1S05824,Left,nd1N00049,S
05824d842,nd1S05824,Left,nd1N00049,S
05824d846,nd1S05824,Right,nd1N00049,S
05824d942,nd1S05824,Left,nd1N00049,S
05830d484,nd1S05830,Left,nd1N00049,N
05830d489,nd1S05830,Right,nd1N00049,N
05830d556,nd1S05830,Left,nd1N00049,N
05830d557,nd1S05830,Left,nd1N00049,N
05830d560,nd1S05830,Right,nd1N00049,N
05830d870,nd1S05830,Left,nd1N00049,N
05830d909,nd1S05830,Right,nd1N00049,N
05838d132,nd1S05838,Left,nd1N00049,T
05838d133,nd1S05838,Left,nd1N00049,T
05838d134,nd1S05838,Left,nd1N00049,T
05838d135,nd1S05838,Left,nd1N00049,T
05838d136,nd1S05838,Right,nd1N00049,T
05838d137,nd1S05838,Right,nd1N00049,T
05838d138,nd1S05838,Right,nd1N00049,T
05838d139,nd1S05838,Right,nd1N00049,T
05838d376,nd1S05838,Left,nd1N00049,T
05838d377,nd1S05838,Left,nd1N00049,T
05838d378,nd1S05838,Left,nd1N00049,T
05838d379,nd1S05838,Left,nd1N00049,T
05838d380,nd1S05838,Right,nd1N00049,T
05838d381,nd1S05838,Right,nd1N00049,T
05838d382,nd1S05838,Right,nd1N00049,T
05838d383,nd1S05838,Right,nd1N00049,T
05838d399,nd1S05838,Left,nd1N00049,T
05838d400,nd1S05838,Left,nd1N00049,T
05838d401,nd1S05838,Left,nd1N00049,T
05838d402,nd1S05838,Left,nd1N00049,T
05838d403,nd1S05838,Right,nd1N00049,T
05838d404,nd1S05838,Right,nd1N00049,T
05838d405,nd1S05838,Right,nd1N00049,T
05838d406,nd1S05838,Right,nd1N00049,T
05838d440,nd1S05838,Left,nd1N00049,T
05838d522,nd1S05838,Left,nd1N00049,T
05838d523,nd1S05838,Left,nd1N00049,T
05838d524,nd1S05838,Left,nd1N00049,T
05838d525,nd1S05838,Right,nd1N00049,T
05838d526,nd1S05838,Right,nd1N00049,T
05838d527,nd1S05838,Right,nd1N00049,T
05838d528,nd1S05838,Right,nd1N00049,T
05838d543,nd1S05838,Left,nd1N00049,T
05838d544,nd1S05838,Left,nd1N00049,T
05838d545,nd1S05838,Left,nd1N00049,T
05838d546,nd1S05838,Left,nd1N00049,T
05838d547,nd1S05838,Right,nd1N00049,T
05838d548,nd1S05838,Right,nd1N00049,T
05838d549,nd1S05838,Right,nd1N00049,T
05842d1032,nd1S05842,Left,nd1N00049,S
05842d1034,nd1S05842,Left,nd1N00049,S
05842d1037,nd1S05842,Right,nd1N00049,S
05842d1039,nd1S05842,Right,nd1N00049,S
05842d1120,nd1S05842,Left,nd1N00049,S
05842d1121,nd1S05842,Left,nd1N00049,S
05842d1126,nd1S05842,Right,nd1N00049,S
05842d628,nd1S05842,Left,nd1N00049,S
05842d633,nd1S05842,Right,nd1N00049,S
05842d788,nd1S05842,Left,nd1N00049,S
05842d789,nd1S05842,Left,nd1N00049,S
05842d793,nd1S05842,Right,nd1N00049,S
05842d812,nd1S05842,Right,nd1N00049,S
05842d815,nd1S05842,Right,nd1N00049,S
05842d890,nd1S05842,Left,nd1N00049,S
05842d894,nd1S05842,Right,nd1N00049,S
05846d558,nd1S05846,Left,nd1N00049,N
05846d853,nd1S05846,Left,nd1N00049,N
05846d875,nd1S05846,Right,nd1N00049,N
05853d1000,nd1S05853,Left,nd1N00049,T
05853d1001,nd1S05853,Left,nd1N00049,T
05853d1002,nd1S05853,Left,nd1N00049,T
05853d1003,nd1S05853,Left,nd1N00049,T
05853d1004,nd1S05853,Right,nd1N00049,T
05853d1005,nd1S05853,Right,nd1N00049,T
05853d1006,nd1S05853,Right,nd1N00049,T
05853d1007,nd1S05853,Right,nd1N00049,T
05853d1038,nd1S05853,Left,nd1N00049,T
05853d1039,nd1S05853,Left,nd1N00049,T
05853d1040,nd1S05853,Left,nd1N00049,T
05853d1041,nd1S05853,Left,nd1N00049,T
05853d1042,nd1S05853,Right,nd1N00049,T
05853d1043,nd1S05853,Right,nd1N00049,T
05853d1044,nd1S05853,Right,nd1N00049,T
05853d1045,nd1S05853,Right,nd1N00049,T
05853d656,nd1S05853,Left,nd1N00049,T
05853d657,nd1S05853,Left,nd1N00049,T
05853d658,nd1S05853,Left,nd1N00049,T
05853d659,nd1S05853,Left,nd1N00049,T
05853d660,nd1S05853,Right,nd1N00049,T
05853d661,nd1S05853,Right,nd1N00049,T
05853d662,nd1S05853,Right,nd1N00049,T
05853d663,nd1S05853,Right,nd1N00049,T
05853d732,nd1S05853,Left,nd1N00049,T
05853d733,nd1S05853,Left,nd1N00049,T
05853d734,nd1S05853,Left,nd1N00049,T
05853d735,nd1S05853,Left,nd1N00049,T
05853d736,nd1S05853,Right,nd1N00049,T
05853d737,nd1S05853,Right,nd1N00049,T
05853d738,nd1S05853,Right,nd1N00049,T
05853d739,nd1S05853,Right,nd1N00049,T
05853d780,nd1S05853,Left,nd1N00049,T
05853d781,nd1S05853,Left,nd1N00049,T
05853d782,nd1S05853,Left,nd1N00049,T
05853d783,nd1S05853,Left,nd1N00049,T
05853d784,nd1S05853,Right,nd1N00049,T
05853d785,nd1S05853,Right,nd1N00049,T
05853d786,nd1S05853,Right,nd1N00049,T
05853d787,nd1S05853,Right,nd1N00049,T
05853d910,nd1S05853,Left,nd1N00049,T
05853d911,nd1S05853,Left,nd1N00049,T
05853d912,nd1S05853,Left,nd1N00049,T
05853d913,nd1S05853,Left,nd1N00049,T
05853d914,nd1S05853,Right,nd1N00049,T
05853d915,nd1S05853,Right,nd1N00049,T
05853d916,nd1S05853,Right,nd1N00049,T
05853d917,nd1S05853,Right,nd1N00049,T
05855d1000,nd1S05855,Left,nd1N00049,S
05855d372,nd1S05855,Left,nd1N00049,S
05855d376,nd1S05855,Right,nd1N00049,S
05855d378,nd1S05855,Right,nd1N00049,S
05855d465,nd1S05855,Left,nd1N00049,S
05855d468,nd1S05855,Right,nd1N00049,S
05855d469,nd1S05855,Right,nd1N00049,S
05855d495,nd1S05855,Left,nd1N00049,S
05855d497,nd1S05855,Right,nd1N00049,S
05855d563,nd1S05855,Left,nd1N00049,S
05855d567,nd1S05855,Right,nd1N00049,S
05855d570,nd1S05855,Right,nd1N00049,S
05855d824,nd1S05855,Left,nd1N00049,S
05855d825,nd1S05855,Right,nd1N00049,S
05855d864,nd1S05855,Left,nd1N00049,S
05855d866,nd1S05855,Left,nd1N00049,S
05855d868,nd1S05855,Right,nd1N00049,S
05855d881,nd1S05855,Right,nd1N00049,S
05855d882,nd1S05855,Right,nd1N00049,S
05855d998,nd1S05855,Left,nd1N00049,S
05856d1100,nd1S05856,Left,nd1N00049,S
05856d1101,nd1S05856,Left,nd1N00049,S
05856d1139,nd1S05856,Left,nd1N00049,S
05856d1141,nd1S05856,Right,nd1N00049,S
05856d1144,nd1S05856,Right,nd1N00049,S
05856d1159,nd1S05856,Left,nd1N00049,S
05856d1162,nd1S05856,Left,nd1N00049,S
05856d1288,nd1S05856,Left,nd1N00049,S
05856d1289,nd1S05856,Left,nd1N00049,S
05856d1290,nd1S05856,Right,nd1N00049,S
05856d1293,nd1S05856,Right,nd1N00049,S
05856d629,nd1S05856,Left,nd1N00049,S
05856d633,nd1S05856,Right,nd1N00049,S
05856d835,nd1S05856,Left,nd1N00049,S
05857d1083,nd1S05857,Left,nd1N00049,N
05857d1129,nd1S05857,Right,nd1N00049,N
05857d1229,nd1S05857,Left,nd1N00049,N
05857d608,nd1S05857,Left,nd1N00049,N
05857d612,nd1S05857,Right,nd1N00049,N
05857d747,nd1S05857,Left,nd1N00049,N
05863d241,nd1S05863,Right,nd1N00049,N
05863d393,nd1S05863,Left,nd1N00049,N
05868d1204,nd1S05868,Left,nd1N00049,N
05868d1219,nd1S05868,Left,nd1N00049,N
05868d1222,nd1S05868,Left,nd1N00049,N
05868d825,nd1S05868,Left,nd1N00049,N
05868d860,nd1S05868,Left,nd1N00049,N
05868d861,nd1S05868,Left,nd1N00049,N
05869d136,nd1S05869,Left,nd1N00049,S
05869d138,nd1S05869,Left,nd1N00049,S
05869d141,nd1S05869,Right,nd1N00049,S
05869d143,nd1S05869,Right,nd1N00049,S
05869d168,nd1S05869,Right,nd1N00049,S
05869d169,nd1S05869,Right,nd1N00049,S
05869d170,nd1S05869,Right,nd1N00049,S
05869d253,nd1S05869,Right,nd1N00049,S
05869d421,nd1S05869,Left,nd1N00049,S
05869d425,nd1S05869,Right,nd1N00049,S
05869d426,nd1S05869,Right,nd1N00049,S
05869d551,nd1S05869,Left,nd1N00049,S
05869d584,nd1S05869,Left,nd1N00049,S
05869d585,nd1S05869,Left,nd1N00049,S
05869d588,nd1S05869,Right,nd1N00049,S
05869d589,nd1S05869,Right,nd1N00049,S
05869d590,nd1S05869,Right,nd1N00049,S
05875d406,nd1S05875,Left,nd1N00049,N
05875d602,nd1S05875,Right,nd1N00049,N
05875d605,nd1S05875,Right,nd1N00049,N
05875d617,nd1S05875,Left,nd1N00049,N
05880d1159,nd1S05880,Left,nd1N00049,N
05880d715,nd1S05880,Left,nd1N00049,N
05881d1055,nd1S05881,Left,nd1N00049,N
05881d1060,nd1S05881,Right,nd1N00049,N
05881d1205,nd1S05881,Left,nd1N00049,N
05881d1211,nd1S05881,Right,nd1N00049,N
05881d1213,nd1S05881,Left,nd1N00049,N
05881d1215,nd1S05881,Left,nd1N00049,N
05881d1223,nd1S05881,Left,nd1N00049,N
05881d1233,nd1S05881,Left,nd1N00049,N
05881d1356,nd1S05881,Right,nd1N00049,N
05881d1357,nd1S05881,Right,nd1N00049,N
05881d892,nd1S05881,Left,nd1N00049,N
05881d895,nd1S05881,Right,nd1N00049,N
05881d918,nd1S05881,Right,nd1N00049,N
05889d195,nd1S05889,Left,nd1N00049,N
05889d330,nd1S05889,Left,nd1N00049,N
05889d432,nd1S05889,Right,nd1N00049,N
05889d724,nd1S05889,Right,nd1N00049,N
05889d838,nd1S05889,Right,nd1N00049,N
05889d851,nd1S05889,Right,nd1N00049,N
05892d679,nd1S05892,Left,nd1N00049,S
05892d681,nd1S05892,Left,nd1N00049,S
05892d683,nd1S05892,Right,nd1N00049,S
05892d685,nd1S05892,Right,nd1N00049,S
05892d686,nd1S05892,Right,nd1N00049,S
05892d757,nd1S05892,Right,nd1N00049,S
05892d758,nd1S05892,Right,nd1N00049,S
05893d576,nd1S05893,Left,nd1N00049,N
05893d648,nd1S05893,Left,nd1N00049,N
05905d410,nd1S05905,Left,nd1N00049,N
05906d1116,nd1S05906,Left,nd1N00049,N
05906d1123,nd1S05906,Right,nd1N00049,N
05906d1269,nd1S05906,Right,nd1N00049,N
05906d1308,nd1S05906,Left,nd1N00049,N
05906d1310,nd1S05906,Right,nd1N00049,N
05906d846,nd1S05906,Left,nd1N00049,N
05912d1282,nd1S05912,Left,nd1N00049,S
05912d1313,nd1S05912,Left,nd1N00049,S
05913d102,nd1S05913,Left,nd1N00049,N
05913d103,nd1S05913,Right,nd1N00049,N
05919d1154,nd1S05919,Left,nd1N00049,S
05919d1253,nd1S05919,Left,nd1N00049,S
05919d1256,nd1S05919,Right,nd1N00049,S
05919d1293,nd1S05919,Left,nd1N00049,S
05919d1297,nd1S05919,Right,nd1N00049,S
05919d857,nd1S05919,Left,nd1N00049,S
05919d858,nd1S05919,Left,nd1N00049,S
05919d860,nd1S05919,Right,nd1N00049,S
05919d862,nd1S05919,Right,nd1N00049,S
05919d939,nd1S05919,Right,nd1N00049,S
05919d940,nd1S05919,Right,nd1N00049,S
05923d1156,nd1S05923,Right,nd1N00049,N
05923d742,nd1S05923,Right,nd1N00049,N
05937d220,nd1S05937,Left,nd1N00049,N
05952d275,nd1S05952,Left,nd1N00049,S
05952d659,nd1S05952,Left,nd1N00049,S
05952d661,nd1S05952,Right,nd1N00049,S
05952d679,nd1S05952,Right,nd1N00049,S
05952d680,nd1S05952,Right,nd1N00049,S
05952d684,nd1S05952,Left,nd1N00049,S
05952d685,nd1S05952,Left,nd1N00049,S
05952d686,nd1S05952,Left,nd1N00049,S
05952d768,nd1S05952,Left,nd1N00049,S
05952d769,nd1S05952,Left,nd1N00049,S
05952d772,nd1S05952,Right,nd1N00049,S
05952d775,nd1S05952,Right,nd1N00049,S
05953d1062,nd1S05953,Right,nd1N00049,S
05953d1083,nd1S05953,Left,nd1N00049,S
05953d1088,nd1S05953,Right,nd1N00049,S
05953d1212,nd1S05953,Right,nd1N00049,S
05953d1214,nd1S05953,Right,nd1N00049,S
05953d1249,nd1S05953,Left,nd1N00049,S
05953d1250,nd1S05953,Left,nd1N00049,S
05953d1253,nd1S05953,Right,nd1N00049,S
05953d610,nd1S05953,Left,nd1N00049,S
05953d613,nd1S05953,Left,nd1N00049,S
05953d617,nd1S05953,Right,nd1N00049,S
05953d713,nd1S05953,Left,nd1N00049,S
05953d716,nd1S05953,Right,nd1N00049,S
05953d717,nd1S05953,Right,nd1N00049,S
05953d732,nd1S05953,Left,nd1N00049,S
05953d790,nd1S05953,Left,nd1N00049,S
05953d796,nd1S05953,Right,nd1N00049,S
05956d423,nd1S05956,Right,nd1N00049,N
05956d424,nd1S05956,Right,nd1N00049,N
05956d494,nd1S05956,Left,nd1N00049,N
05956d496,nd1S05956,Right,nd1N00049,N
05959d126,nd1S05959,Right,nd1N00049,N
05959d235,nd1S05959,Right,nd1N00049,N
05959d485,nd1S05959,Left,nd1N00049,N
05959d615,nd1S05959,Right,nd1N00049,N
05959d617,nd1S05959,Right,nd1N00049,N
05959d65,nd1S05959,Right,nd1N00049,N
05963d1102,nd1S05963,Left,nd1N00049,S
05963d1107,nd1S05963,Right,nd1N00049,S
05963d1145,nd1S05963,Left,nd1N00049,S
05963d1147,nd1S05963,Left,nd1N00049,S
05963d1166,nd1S05963,Right,nd1N00049,S
05963d1307,nd1S05963,Left,nd1N00049,S
05963d1312,nd1S05963,Right,nd1N00049,S
05963d672,nd1S05963,Left,nd1N00049,S
05963d674,nd1S05963,Right,nd1N00049,S
05963d677,nd1S05963,Right,nd1N00049,S
05963d748,nd1S05963,Left,nd1N00049,S
05963d750,nd1S05963,Right,nd1N00049,S
05963d751,nd1S05963,Right,nd1N00049,S
05963d833,nd1S05963,Left,nd1N00049,S
05974d1061,nd1S05974,Left,nd1N00049,N
05974d1064,nd1S05974,Right,nd1N00049,N
05974d1109,nd1S05974,Right,nd1N00049,N
05974d567,nd1S05974,Right,nd1N00049,N
05974d909,nd1S05974,Left,nd1N00049,N
05974d914,nd1S05974,Right,nd1N00049,N
05974d915,nd1S05974,Right,nd1N00049,N
06000d1075,nd1S06000,Left,nd1N00049,S
06000d1076,nd1S06000,Left,nd1N00049,S
06000d1077,nd1S06000,Left,nd1N00049,S
06000d1080,nd1S06000,Right,nd1N00049,S
06000d1081,nd1S06000,Right,nd1N00049,S
06000d1117,nd1S06000,Left,nd1N00049,S
06000d1122,nd1S06000,Right,nd1N00049,S
06000d422,nd1S06000,Left,nd1N00049,S
06000d543,nd1S06000,Right,nd1N00049,S
06000d546,nd1S06000,Right,nd1N00049,S
06000d580,nd1S06000,Right,nd1N00049,S
06000d581,nd1S06000,Right,nd1N00049,S
06000d582,nd1S06000,Right,nd1N00049,S
06000d657,nd1S06000,Left,nd1N00049,S
06000d661,nd1S06000,Right,nd1N00049,S
06000d662,nd1S06000,Right,nd1N00049,S
06000d969,nd1S06000,Left,nd1N00049,S
06000d975,nd1S06000,Right,nd1N00049,S
06000d976,nd1S06000,Right,nd1N00049,S
06001d1022,nd1S06001,Right,nd1N00049,N
06001d1037,nd1S06001,Right,nd1N00049,N
